ID,Benchmark,Candidate work,Year,ArXiv / DOI,Parsed arXiv,Parsed DOI,Found via,Match reason,Initial status,Link / notes,Paper available on arXiv,Audited arXiv ID,ArXiv URL,ArXiv evidence,ArXiv confidence,Benchmark numbers reported,Benchmark usage,Evaluation protocol,Demos per task,Reported benchmark numbers,Reported numbers evidence,Reported numbers confidence,Audit notes,Audit batch
LPRO-040,LIBERO-PRO,Affordance Field Intervention: Enabling VLAs to Escape Memory Traps in Robotic Manipulation,2025,arXiv `2512.07472`; DOI `10.48550/arXiv.2512.07472`,2512.07472,10.48550/arXiv.2512.07472,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2510.03827.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/8e86f9ca63cc1b2775fb3f21391a260d2cc2c71d IDs: S2 `8e86f9ca63cc1b2775fb3f21391a260d2cc2c71d`; CorpusId `283694343`; DBLP `journals/corr/abs-2512-07472` Provenance: Semantic Scholar citation endpoint for arXiv:2510.03827: citing paper record; S2 context: However, a significant body of recent literature highlights that these models suffer from poor generalization and inherent fragility when faced with spatial perturbations or novel environments [6, 7, 40].",yes,2512.07472,https://arxiv.org/abs/2512.07472,The arXiv abs page https://arxiv.org/abs/2512.07472 returns arXiv:2512.07472 with the exact title and provides the PDF.,high,yes,reports-results,"LIBERO-Pro simulation with spatial/object-position perturbations following the LIBERO-Pro OOD protocol, evaluated on LIBERO-Spatial and LIBERO-Object success rates.",not reported for LIBERO-Pro simulation,"Table 2 reports pi0.5 vs pi0.5-AFI success rates. LIBERO-Spatial average: 54.0% vs 75.7%; per task: 70.0/82.0, 22.0/54.0, 96.0/98.0, 74.0/88.0, 26.0/54.0, 36.0/72.0, 54.0/82.0. LIBERO-Object average: 56.4% vs 73.2%; per task: 42.0/64.0, 54.0/72.0, 78.0/82.0, 88.0/90.0, 42.0/56.0, 46.0/66.0, 88.0/92.0, 70.0/80.0, 16.0/64.0, 40.0/66.0. Section 5.3 prose also states 78.2% vs 52.4% and 82.5% vs 67.3%, inconsistent with Table 2.","The arXiv PDF https://arxiv.org/pdf/2512.07472, Section 5.3 'Main Results in Simulation' and Table 2 'Success rates of pi0.5-AFI and pi0.5 on the LIBERO-Spatial and LIBERO-Object, with object position perturbations ... following the LIBERO-Pro protocol' report these numbers.",high,"Clear result-reporting row, but the paper is internally inconsistent: Table 2 averages differ from the Section 5.3 prose averages.",arxiv_result_audit_2026-05-22_double:libero_pro_batch_04:A+B
LPRO-041,LIBERO-PRO,VLA Models Are More Generalizable Than You Think: Revisiting Physical and Spatial Modeling,2025,arXiv `2512.02902`; DOI `10.48550/arXiv.2512.02902`,2512.02902,10.48550/arXiv.2512.02902,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2510.03827.,indexed-citation,URLs: https://www.semanticscholar.org/paper/038084d3f7d41e63ceeeafa05a7efa6aec5cb842 IDs: S2 `038084d3f7d41e63ceeeafa05a7efa6aec5cb842`; CorpusId `283457754`; DBLP `journals/corr/abs-2512-02902` Provenance: Semantic Scholar citation endpoint for arXiv:2510.03827: citing paper record,yes,2512.02902,https://arxiv.org/abs/2512.02902,"arXiv abs page lists arXiv:2512.02902, DOI 10.48550/arXiv.2512.02902, and the exact title; submitted 2025-12-02, revised 2026-03-31.",high,no,citation-only,n/a,n/a,None for LIBERO-PRO.,"The paper cites LIBERO-PRO as prior robustness work, but Section 4 evaluates the authors' Libero-V/viewpoint and visual-perturbation setting. The abstract and results report Libero viewpoint/Libero-V numbers such as 48.5%, 87.1%, and 90.8%, not LIBERO-PRO results.",high,Do not count Libero-V or ordinary Libero viewpoint robustness as LIBERO-PRO.,arxiv_result_audit_2026-05-22_double:libero_pro_batch_05:A+B
LPRO-042,LIBERO-PRO,"3D4D: An Interactive, Editable, 4D World Model via 3D Video Generation",2025,arXiv `2511.08536`; DOI `10.48550/arXiv.2511.08536`,2511.08536,10.48550/arXiv.2511.08536,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2510.03827.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/119fa5baabecbdf11d1cd1cab3a7b5428eb45f02 IDs: S2 `119fa5baabecbdf11d1cd1cab3a7b5428eb45f02`; CorpusId `282922268`; DBLP `conf/aaai/HeYTYS26` Provenance: Semantic Scholar citation endpoint for arXiv:2510.03827: citing paper record; S2 context: More critically, existing systems fall short of providing genuinely interactive 4D environments, as technologies that seamlessly combine high-performance rendering with user interactivity are still largely absent (Miao et al. 2025; Zhou et al. 2025).",yes,2511.08536,https://arxiv.org/abs/2511.08536,arXiv abs page lists arXiv:2511.08536 with the exact title and provides PDF/HTML links: https://arxiv.org/abs/2511.08536,high,no,citation-only,n/a,n/a,None for LIBERO-PRO.,"The paper is a 4D visualization/demo system. Its evaluation reports CLIP Consistency/CLIP Score in Table 1 and FPS/real-time interaction in Table 2. LIBERO-PRO appears only as a cited reference, with no LIBERO-PRO benchmark protocol or numeric results.",high,"Semantic Scholar citation lead is real enough for citation-only, but the work is not a robotics benchmark result paper.",arxiv_result_audit_2026-05-22_double:libero_pro_batch_05:A+B
LPRO-043,LIBERO-PRO,Discrete Diffusion VLA: Bringing Discrete Diffusion to Action Decoding in Vision-Language-Action Policies,2025,arXiv `2508.20072`; DOI `10.48550/arXiv.2508.20072`,2508.20072,10.48550/arXiv.2508.20072,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2510.03827.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/59d62f070c3f4ddfb3974fa1cff9aeed258fa492 IDs: S2 `59d62f070c3f4ddfb3974fa1cff9aeed258fa492`; CorpusId `280919138`; DBLP `journals/corr/abs-2508-20072` Provenance: Semantic Scholar citation endpoint for arXiv:2510.03827: citing paper record; S2 context: To validate discrete diffusion VLA better preserves pretrained vision-language priors, we evaluate retained capabilities under out-of-distribution perturbations following LIBERO-PRO (Zhou et al., 2025).",yes,2508.20072,https://arxiv.org/abs/2508.20072,arXiv abs page lists arXiv:2508.20072 with the exact title and provides PDF/HTML links: https://arxiv.org/abs/2508.20072,high,yes,reports-results,LIBERO-PRO-following OOD evaluation on LIBERO-Goal and LIBERO-Spatial with Language Augmentation and Vision Augmentation.,not reported for the LIBERO-PRO OOD evaluation,"Tables 4-5 report LIBERO-PRO-following OOD results. LIBERO-Goal: OpenVLA-OFT (Discrete) Original 95.6%, Language Augmentation 87.6%, Vision Augmentation 73.0%; OpenVLA-OFT (Cont-Diffusion) 96.0%, 93.6%, 67.0%; Discrete Diffusion VLA 97.4%, 96.0%, 76.4%. LIBERO-Spatial: OpenVLA-OFT (Discrete) 96.2%, 94.6%, 95.0%; OpenVLA-OFT (Cont-Diffusion) 96.9%, 95.2%, 94.6%; Discrete Diffusion VLA 97.2%, 96.0%, 96.2%.","Section 4.3 states the paper evaluates OOD robustness following LIBERO-PRO with Language Augmentation and Vision Augmentation, correcting two implementation bugs; Tables 4 and 5 give the LIBERO-Goal and LIBERO-Spatial success rates. https://arxiv.org/html/2508.20072",high,Current arXiv version includes a LIBERO-PRO-following evaluation despite the arXiv ID predating the LIBERO-PRO seed.,arxiv_result_audit_2026-05-22_double:libero_pro_batch_05:A+B
LPRO-044,LIBERO-PRO,EIP: W EIGHTED R ANKING OF LLM S BY Q UANTIFYING Q UESTION D IFFICULTY,,,,,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2510.03827.,indexed-citation,URLs: https://www.semanticscholar.org/paper/08739e1b188f69341ffa6847441596e6b9deb7f5 IDs: S2 `08739e1b188f69341ffa6847441596e6b9deb7f5`; CorpusId `286463572` Provenance: Semantic Scholar citation endpoint for arXiv:2510.03827: citing paper record,yes,2602.12424,https://arxiv.org/abs/2602.12424,"The exact-title OpenReview page/PDF uses the EIP title. arXiv:2602.12424 is titled RankLLM: Weighted Ranking of LLMs by Quantifying Question Difficulty and matches the same work by title subtitle, author set, and distinctive abstract facts such as 30 models, 35,550 questions, 90% agreement, and an IRT baseline.",medium,no,not-a-paper-or-false-positive,n/a,n/a,None,"The arXiv/OpenReview paper is an LLM-evaluation method over benchmarks such as BBH, GPQA, GSM8K, HellaSwag, MATH, and MMLU-Pro; text search of arXiv/OpenReview found no LIBERO or LIBERO-PRO mention and no robotics benchmark results. https://arxiv.org/html/2602.12424",high,Title/version ambiguity: OpenReview EIP appears renamed to RankLLM on arXiv. The citation hit appears spurious for the row benchmark.,arxiv_result_audit_2026-05-22_double:libero_pro_batch_05:A+B
LPRO-045,LIBERO-PRO,PRTS: A Primitive Reasoning and Tasking System via Contrastive Representations,2026,arXiv `2604.27472`; DOI `10.48550/arXiv.2604.27472`,2604.27472,10.48550/arXiv.2604.27472,old CSV lead,"Present in previous CSV but not in reconstructed primary candidate set, likely because it was a non-Semantic-Scholar/manual/term candidate or deduped under a different identifier. Needs reconciliation before tracker rewrite.",term-only,"Provenance: old CSV row ID LP-TERM-001 Why primary missed it: Present in previous CSV but not in reconstructed primary candidate set, likely because it was a non-Semantic-Scholar/manual/term candidate or deduped under a different identifier. Needs reconciliation before tracker rewrite.",yes,2604.27472,https://arxiv.org/abs/2604.27472,arXiv abs page lists arXiv:2604.27472 with the exact title and provides PDF/HTML links: https://arxiv.org/abs/2604.27472,high,yes,reports-results,"Zero-shot LIBERO-Pro evaluation of a standard LIBERO-finetuned checkpoint across Semantic, Object, Position, and Task variations; the paper excludes Environment perturbation because official assets were not released.",not reported,"Table 4 LIBERO-Pro success rates: OpenVLA 97.2/93.0/0.0/0.0 avg 47.6; Qwen3-VL-PI 95.5/70.4/4.3/3.9 avg 43.5; ABot-M0 97.1/82.5/7.1/22.3 avg 52.2; pi0 90.5/90.5/0.0/0.0 avg 45.3; pi0.5 95.8/96.0/20.8/0.8 avg 53.3; PRTS 97.0/82.3/24.3/31.5 avg 58.8 for Semantic/Object/Position/Task/Average. Appendix Table 10 breaks down PRTS Position/Task by suite: Spatial 26.8/62.2, Object 36.0/8.8, Goal 19.0/33.8, Long 15.4/21.2.",arXiv PDF Section 6.2.3 is titled LIBERO-Pro and Table 4 is Evaluation results on the LIBERO-Pro benchmark. A footnote states Environment perturbation is excluded because official assets were unavailable. Appendix Table 10 gives detailed Position and Task variations.,high,Count as reports-results; the LIBERO-Pro benchmark and numeric success rates are explicit.,arxiv_result_audit_2026-05-22_double:libero_pro_batch_05:A+B
LPRO-046,LIBERO-PRO,ROBOGATE: Adaptive Failure Discovery for Safe Robot Policy Deployment via Two-Stage Boundary-Focused Sampling,2026,arXiv `2603.22126`; DOI `10.48550/arXiv.2603.22126`,2603.22126,10.48550/arXiv.2603.22126,old CSV lead,"Present in previous CSV but not in reconstructed primary candidate set, likely because it was a non-Semantic-Scholar/manual/term candidate or deduped under a different identifier. Needs reconciliation before tracker rewrite.",term-only,"Provenance: old CSV row ID LP-TERM-002 Why primary missed it: Present in previous CSV but not in reconstructed primary candidate set, likely because it was a non-Semantic-Scholar/manual/term candidate or deduped under a different identifier. Needs reconciliation before tracker rewrite.",yes,2603.22126,https://arxiv.org/abs/2603.22126,arXiv abs page lists arXiv:2603.22126 with the exact title and provides PDF/HTML links: https://arxiv.org/abs/2603.22126,high,no,citation-only,n/a,n/a,None for LIBERO-PRO.,"The paper cites LIBERO-PRO in Section 2.6 as prior robustness work. Its numeric results are for ROBOGATE and for a GR00T N1.6 checkpoint fine-tuned on LIBERO-Spatial, including 97.65% on LIBERO/MuJoCo and 0/68 on ROBOGATE Isaac Sim scenarios; no LIBERO-PRO result table is reported.",high,Do not count the LIBERO/MuJoCo cross-simulator number as LIBERO-PRO.,arxiv_result_audit_2026-05-22_double:libero_pro_batch_05:A+B
LPRO-047,LIBERO-PRO,Health-Conditioned Vision-Language-Action Models for Malfunction-Aware Robot Control,2026,arXiv `2605.16056`; DOI `10.48550/arXiv.2605.16056`,2605.16056,10.48550/arXiv.2605.16056,old CSV lead,"Present in previous CSV but not in reconstructed primary candidate set, likely because it was a non-Semantic-Scholar/manual/term candidate or deduped under a different identifier. Needs reconciliation before tracker rewrite.",term-only,"Provenance: old CSV row ID LP-TERM-003 Why primary missed it: Present in previous CSV but not in reconstructed primary candidate set, likely because it was a non-Semantic-Scholar/manual/term candidate or deduped under a different identifier. Needs reconciliation before tracker rewrite.",yes,2605.16056,https://arxiv.org/abs/2605.16056,arXiv abs page lists arXiv:2605.16056 with the exact title and provides PDF/HTML links: https://arxiv.org/abs/2605.16056,high,no,not-a-paper-or-false-positive,n/a,n/a,None for LIBERO-PRO.,"The paper collects 128 malfunction episodes on Libero-Spatial tasks and evaluates malfunction-aware control on LIBERO Spatial. Tables I-III report LIBERO Spatial joint-malfunction success rates; the relevant 'Pro' string is VLA-Adapter/Libero Spatial Pro model naming, not a LIBERO-PRO benchmark evaluation.",high,"False positive for LIBERO-PRO; the paper reports custom LIBERO Spatial malfunction results, not the row benchmark.",arxiv_result_audit_2026-05-22_double:libero_pro_batch_05:A+B
LPRO-048,LIBERO-PRO,LIBERO-Para: A Diagnostic Benchmark and Metrics for Paraphrase Robustness in VLA Models,2026,,,,old CSV lead,"Present in previous CSV but not in reconstructed primary candidate set, likely because it was a non-Semantic-Scholar/manual/term candidate or deduped under a different identifier. Needs reconciliation before tracker rewrite.",term-only,"Provenance: old CSV row ID LP-TERM-004 Why primary missed it: Present in previous CSV but not in reconstructed primary candidate set, likely because it was a non-Semantic-Scholar/manual/term candidate or deduped under a different identifier. Needs reconciliation before tracker rewrite.",yes,2603.28301,https://arxiv.org/abs/2603.28301,arXiv abs page lists arXiv:2603.28301 with the exact title and provides PDF/HTML links: https://arxiv.org/abs/2603.28301,high,no,citation-only,n/a,n/a,None for LIBERO-PRO.,"The paper compares LIBERO-PRO to other linguistic robustness benchmarks in Table 1 and related-work text, but introduces and evaluates LIBERO-Para on paraphrase robustness. Numeric results are LIBERO-Para/PRIDE success and failure analyses, not LIBERO-PRO.",high,Count as citation/background mention only; LIBERO-Para numbers are not LIBERO-PRO numbers.,arxiv_result_audit_2026-05-22_double:libero_pro_batch_05:A+B
LPRO-049,LIBERO-PRO,"RADAR: Benchmarking Vision-Language-Action Generalization via Real-World Dynamics, Spatial-Physical Intelligence, and Autonomous Evaluation",2026,,,,old CSV lead,"Present in previous CSV but not in reconstructed primary candidate set, likely because it was a non-Semantic-Scholar/manual/term candidate or deduped under a different identifier. Needs reconciliation before tracker rewrite.",term-only,"Provenance: old CSV row ID LP-TERM-005 Why primary missed it: Present in previous CSV but not in reconstructed primary candidate set, likely because it was a non-Semantic-Scholar/manual/term candidate or deduped under a different identifier. Needs reconciliation before tracker rewrite.",yes,2602.10980,https://arxiv.org/abs/2602.10980,arXiv abs page lists arXiv:2602.10980 with the exact title and provides PDF/HTML links: https://arxiv.org/abs/2602.10980,high,no,citation-only,n/a,n/a,None for LIBERO-PRO.,"The paper introduces RADAR and reports RADAR success/3D-IoU tables, including the abstract's 3D-IoU drop from 0.261 to 0.068 under sensor noise. LIBERO-PRO appears in the references as prior work; no LIBERO-PRO evaluation or numeric result table was found.",high,RADAR results are a different benchmark and should not be counted for LIBERO-PRO.,arxiv_result_audit_2026-05-22_double:libero_pro_batch_05:A+B
LPRO-050,LIBERO-PRO,OA-WAM: Object-Addressable World Action Model for Robust Robot Manipulation,2026,,,,old CSV lead,"Present in previous CSV but not in reconstructed primary candidate set, likely because it was a non-Semantic-Scholar/manual/term candidate or deduped under a different identifier. Needs reconciliation before tracker rewrite.",term-only,"Provenance: old CSV row ID LP-TERM-006 Why primary missed it: Present in previous CSV but not in reconstructed primary candidate set, likely because it was a non-Semantic-Scholar/manual/term candidate or deduped under a different identifier. Needs reconciliation before tracker rewrite.",yes,2605.06481,https://arxiv.org/abs/2605.06481,arXiv abs page lists arXiv:2605.06481 with the exact title and provides PDF/HTML links: https://arxiv.org/abs/2605.06481,high,no,citation-only,n/a,n/a,None,"The paper reports OA-WAM on ordinary LIBERO, SimplerEnv, and LIBERO-Plus, e.g. LIBERO 97.8%, SimplerEnv 79.3%, LIBERO-Plus aggregate 83.9 versus pi0.5 85.7, and swap-binding cosine 0.87 versus <=0.09. It cites LIBERO-PRO as prior robustness work but does not report LIBERO-PRO results. https://arxiv.org/html/2605.06481",high,Do not count LIBERO or LIBERO-Plus numbers as LIBERO-PRO.,arxiv_result_audit_2026-05-22_double:libero_pro_batch_05:A+B
