ID,Benchmark,Candidate work,Year,ArXiv / DOI,Parsed arXiv,Parsed DOI,Found via,Match reason,Initial status,Link / notes,Paper available on arXiv,Audited arXiv ID,ArXiv URL,ArXiv evidence,ArXiv confidence,Benchmark numbers reported,Benchmark usage,Evaluation protocol,Demos per task,Reported benchmark numbers,Reported numbers evidence,Reported numbers confidence,Audit notes,Audit batch
LPLUS-084,LIBERO Plus,When Vision Overrides Language: Evaluating and Mitigating Counterfactual Failures in VLAs,2026,arXiv `2602.17659`; DOI `10.48550/arxiv.2602.17659`,2602.17659,10.48550/arxiv.2602.17659,Semantic Scholar citation endpoint; OpenAlex exact LIBERO-Plus term search,"Semantic Scholar citation graph returned this work as citing arXiv:2510.13626. First citation context: Recent works have explored introducing vision-language co-training [20], instruction augmentation [17, 18], and architectural refinements [20].",indexed-citation,"links: https://www.semanticscholar.org/paper/9b3b47b6116d15a32d8df9c6ad23e36f6d56e3ea; https://arxiv.org/abs/2602.17659; https://doi.org/10.48550/arxiv.2602.17659; https://openalex.org/W7130762770; http://arxiv.org/abs/2602.17659; https://arxiv.org/pdf/2602.17659 || source_ids: S2=9b3b47b6116d15a32d8df9c6ad23e36f6d56e3ea; Corpus=285787587; arXiv=2602.17659; DOI=10.48550/arxiv.2602.17659; OpenAlex=W7130762770 || provenance: Semantic Scholar API S2 seed-citation endpoint returned citingPaper.paperId=9b3b47b6116d15a32d8df9c6ad23e36f6d56e3ea, ArXiv=2602.17659, DOI=10.48550/arXiv.2602.17659. | OpenAlex exact-term query returned id=https://openalex.org/W7130762770, DOI=, landing=http://arxiv.org/abs/2602.17659.",yes,2602.17659,https://arxiv.org/abs/2602.17659,"The official arXiv abs page lists arXiv:2602.17659 with the exact title, submitted 19 Feb 2026, and DOI 10.48550/arXiv.2602.17659.",high,no,citation-only,n/a,n/a,None,"arXiv HTML mentions LIBERO-PLUS in related framing as studying robustness to linguistic rephrasing. The paper introduces LIBERO-CF, and Table III reports quantitative evaluation on the LIBERO-CF benchmark, not LIBERO-Plus.",high,"Numeric results are for LIBERO-CF/counterfactual evaluations and real-world tasks, not the row benchmark.",arxiv_result_audit_2026-05-22_double:libero_plus_batch_09:A+B
LPLUS-085,LIBERO Plus,SlotVLA: Towards Modeling of Object-Relation Representations in Robotic Manipulation,2025,arXiv `2511.06754`; DOI `10.48550/arxiv.2511.06754`,2511.06754,10.48550/arxiv.2511.06754,old CSV lead,"Present in previous CSV but not in reconstructed primary candidate set, likely because it was a non-Semantic-Scholar/manual/term candidate or deduped under a different identifier. Needs reconciliation before tracker rewrite.",term-only,"provenance: old CSV row ID LP-035 | adversarial note: Present in previous CSV but not in reconstructed primary candidate set, likely because it was a non-Semantic-Scholar/manual/term candidate or deduped under a different identifier. Needs reconciliation before tracker rewrite.",yes,2511.06754,https://arxiv.org/abs/2511.06754,"The official arXiv abs page lists arXiv:2511.06754 with the exact title, submitted 10 Nov 2025 and revised 6 May 2026, with DOI 10.48550/arXiv.2511.06754.",high,no,not-a-paper-or-false-positive,n/a,n/a,None,arXiv HTML Section III introduces a new dataset named LIBERO+ with object-centric annotations; Table II reports numbers on this SlotVLA LIBERO+ dataset. The text has no 'LIBERO-Plus' mentions and does not report numbers on the Fei et al. LIBERO-Plus robustness benchmark.,high,Name collision: the paper's LIBERO+ is a different benchmark/dataset from LIBERO Plus / LIBERO-Plus in this batch.,arxiv_result_audit_2026-05-22_double:libero_plus_batch_09:A+B
LPLUS-086,LIBERO Plus,CortexVLA: Bridging the Gap between Cognition and Action via Function Calling,2026,,,,OpenReview LIBERO-Plus search,OpenReview search found LIBERO-Plus in official comments for this forum; the main abstract itself did not visibly establish benchmark use in the metadata checked.,unclear,"links: https://openreview.net/forum?id=MZjccYMFlV; https://openreview.net/pdf/618b00379f0c509038974b67b4ce3292114a0371.pdf || source_ids: OpenReview=MZjccYMFlV || provenance: OpenReview API note id=MZjccYMFlV, forum=MZjccYMFlV; abstract snippet: Vision-Language-Action (VLA) models have shown promise for embodied intelligence, but they often struggle with long-horizon tasks due to error accumulation or planning failure. To address these challenges, we propose CortexVLA, a novel paradigm that bridges cognition and action by leveraging large language model (LLM) function calling. CortexVLA consists of three modular components: the Central Cortex, an LLM-base...",no,,,"OpenReview page/PDF give the title and paper metadata but no arXiv ID; arXiv site search for exact term 'CortexVLA' returned no results, and exact-title web search surfaced OpenReview/PDF results rather than arXiv.",high,no,not-a-paper-or-false-positive,n/a,n/a,None,"The OpenReview forum/PDF report ultra-long-horizon task, flexible manufacturing, cocktail, and dexterous manipulation success rates. A full-text check of the OpenReview PDF found no LIBERO or LIBERO-Plus mention in the paper body; no LIBERO-Plus numeric result is reported.",high,"The batch lead came from OpenReview comments/search context, not from a LIBERO-Plus result in the paper.",arxiv_result_audit_2026-05-22_double:libero_plus_batch_09:A+B
LPLUS-087,LIBERO Plus,Escaping the Diversity Trap in Robotic Manipulation via Anchor-Centric Adaptation,2026,arXiv `2605.07381`,2605.07381,,OpenAlex exact LIBERO-Plus term search,"OpenAlex exact-term search for ""LIBERO-Plus"" returned this work; term-only unless a citation graph or manual source also confirmed use/citation.",term-only,"links: https://openalex.org/W7160969180; https://arxiv.org/abs/2605.07381; https://arxiv.org/pdf/2605.07381 || source_ids: arXiv=2605.07381; OpenAlex=W7160969180 || provenance: OpenAlex exact-term query returned id=https://openalex.org/W7160969180, DOI=, landing=https://arxiv.org/abs/2605.07381.",yes,2605.07381,https://arxiv.org/abs/2605.07381,"The official arXiv abs page lists arXiv:2605.07381 with the exact title, submitted 8 May 2026, with PDF/HTML links.",high,no,citation-only,n/a,n/a,None,"arXiv HTML contains LIBERO-plus only in the references/related-work citation to Fei et al., cited by Section 2.1. The paper's experiments concern real-robot Anchor-Centric Adaptation under a data budget, not LIBERO-Plus benchmark reporting.",high,Term appears only as prior work citation; no LIBERO-Plus result table or protocol found.,arxiv_result_audit_2026-05-22_double:libero_plus_batch_09:A+B
LPLUS-088,LIBERO Plus,Key-Gram: Extensible World Knowledge for Embodied Manipulation,2026,arXiv `2605.18556`; DOI `10.48550/arxiv.2605.18556`,2605.18556,10.48550/arxiv.2605.18556,DataCite LIBERO-Plus DOI search; OpenAlex exact LIBERO-Plus term search; arXiv exact LIBERO-Plus term search,DataCite query=LIBERO-Plus returned this arXiv DOI record; term presence needs later full-text/result audit unless another source supplied a citation edge.,term-only,"links: https://arxiv.org/abs/2605.18556; https://doi.org/10.48550/arxiv.2605.18556; https://openalex.org/W7161915349; https://arxiv.org/pdf/2605.18556; https://openalex.org/W7161750581 || source_ids: arXiv=2605.18556; DOI=10.48550/arxiv.2605.18556; OpenAlex=W7161750581/W7161915349; DataCite=10.48550/arxiv.2605.18556 || provenance: DataCite /dois?query=LIBERO-Plus returned DOI 10.48550/arxiv.2605.18556 and URL https://arxiv.org/abs/2605.18556. | OpenAlex exact-term query returned id=https://openalex.org/W7161915349, DOI=, landing=https://arxiv.org/abs/2605.18556. | OpenAlex exact-term query returned id=https://openalex.org/W7161750581, DOI=10.48550/arxiv.2605.18556, landing=https://doi.org/10.48550/arxiv.2605.18556. | arXiv API arXiv API exact LIBERO-Plus query returned arXiv:2605.18556.",yes,2605.18556,https://arxiv.org/abs/2605.18556,"arXiv abs page lists arXiv:2605.18556 with the exact title, submitted 18 May 2026, with DOI 10.48550/arXiv.2605.18556.",high,yes,reports-results,LIBERO-Plus transfer from LIBERO-trained models and LIBERO-Plus fine-tuning; Table 2 reports LIBERO and LIBERO-Plus success rates.,not reported,"Table 2 reports LIBERO-Plus from LIBERO: OpenVLA-OFT 69.6, pi0 53.6, pi0.5 83.9, pi0-KG 72.8 (+35.8%), pi0.5-KG 87.7 (+4.5%). It also reports LIBERO-Plus fine-tuned: OpenVLA-OFT 79.6, pi0 84.0, pi0.5 90.4, pi0-KG 88.5 (+5.4%), pi0.5-KG 92.6 (+2.4%).","arXiv HTML https://arxiv.org/html/2605.18556, Table 2 is titled 'LIBERO and LIBERO-Plus results (%)'; Section 4.2 states Key-Gram improves LIBERO-Plus generalization and gives the 35.8%/4.5% transfer gains and 88.5/92.6 fine-tuned scores.",high,Clear LIBERO-Plus result row; reports both direct transfer and fine-tuned LIBERO-Plus settings.,arxiv_result_audit_2026-05-22_double:libero_plus_batch_09:A+B
LPLUS-089,LIBERO Plus,LIBERO-Para: A Diagnostic Benchmark and Metrics for Paraphrase Robustness in VLA Models,2026,arXiv `2603.28301`,2603.28301,,OpenAlex exact LIBERO-Plus term search,"OpenAlex exact-term search for ""LIBERO-Plus"" returned this work; term-only unless a citation graph or manual source also confirmed use/citation.",term-only,"links: https://openalex.org/W7148176135; http://arxiv.org/abs/2603.28301; https://arxiv.org/pdf/2603.28301; https://arxiv.org/abs/2603.28301 || source_ids: arXiv=2603.28301; OpenAlex=W7148176135 || provenance: OpenAlex exact-term query returned id=https://openalex.org/W7148176135, DOI=, landing=http://arxiv.org/abs/2603.28301.",yes,2603.28301,https://arxiv.org/abs/2603.28301,"The official arXiv abs page lists arXiv:2603.28301 with the exact title, submitted 30 Mar 2026, with DOI 10.48550/arXiv.2603.28301.",high,no,citation-only,n/a,n/a,None,"The arXiv HTML Table 1 compares existing linguistic-robustness benchmarks and lists LIBERO-Plus as a prior benchmark, but the paper introduces/evaluates LIBERO-Para. Reported numbers such as 22-52 pp degradation and success-rate heatmaps are for LIBERO-Para, not LIBERO-Plus.",high,Do not count LIBERO-Para results as LIBERO-Plus results; LIBERO-Plus is background/comparison only.,arxiv_result_audit_2026-05-22_double:libero_plus_batch_09:A+B
LPLUS-090,LIBERO Plus,Libra-VLA: Achieving Learning Equilibrium via Asynchronous Coarse-to-Fine Dual-System,2026,arXiv `2604.24921`,2604.24921,,OpenAlex exact LIBERO-Plus term search,"OpenAlex exact-term search for ""LIBERO-Plus"" returned this work; term-only unless a citation graph or manual source also confirmed use/citation.",term-only,"links: https://openalex.org/W7159546696; https://arxiv.org/abs/2604.24921; https://arxiv.org/pdf/2604.24921 || source_ids: arXiv=2604.24921; OpenAlex=W7159546696 || provenance: OpenAlex exact-term query returned id=https://openalex.org/W7159546696, DOI=, landing=https://arxiv.org/abs/2604.24921.",yes,2604.24921,https://arxiv.org/abs/2604.24921,"The arXiv abs page https://arxiv.org/abs/2604.24921 lists arXiv:2604.24921 with the exact Libra-VLA title, submitted 27 Apr 2026, and PDF/HTML links.",high,yes,reports-results,LIBERO-Plus benchmark under Zero-Shot Transfer and Supervised Fine-Tuning; seven perturbation dimensions plus overall average.,not reported,"Table 2 reports LIBERO-Plus success rates. Ours zero-shot: Camera 68.9, Robot 48.8, Language 92.7, Light 97.9, Background 93.4, Noise 86.3, Layout 77.5, Avg 79.5. Ours supervised fine-tuning: Camera 94.5, Robot 41.8, Language 83.2, Light 95.3, Background 94.3, Noise 93.7, Layout 75.3, Avg 82.3.","The arXiv PDF https://arxiv.org/pdf/2604.24921, Table 2, is captioned 'Results on the LIBERO-Plus benchmark' and states the zero-shot and supervised fine-tuning settings with the above success-rate columns.",high,"Same-work arXiv identity is clear. The paper also says the LIBERO-Plus dataset has 14,347 episodes, but it does not state demos per task.",arxiv_result_audit_2026-05-22_double:libero_plus_batch_10:A+B
LPLUS-091,LIBERO Plus,Mini-BEHAVIOR-Gran: Revealing U-Shaped Effects of Instruction Granularity on Language-Guided Embodied Agents,2026,arXiv `2604.17019`,2604.17019,,OpenAlex exact LIBERO-Plus term search,"OpenAlex exact-term search for ""LIBERO-Plus"" returned this work; term-only unless a citation graph or manual source also confirmed use/citation.",term-only,"links: https://openalex.org/W7155244810; https://arxiv.org/abs/2604.17019; https://arxiv.org/pdf/2604.17019 || source_ids: arXiv=2604.17019; OpenAlex=W7155244810 || provenance: OpenAlex exact-term query returned id=https://openalex.org/W7155244810, DOI=, landing=https://arxiv.org/abs/2604.17019.",yes,2604.17019,https://arxiv.org/abs/2604.17019,"The arXiv abs page https://arxiv.org/abs/2604.17019 lists arXiv:2604.17019 with the exact Mini-BEHAVIOR-Gran title, submitted 18 Apr 2026, and PDF/HTML links.",high,no,citation-only,n/a,n/a,None,"The arXiv PDF https://arxiv.org/pdf/2604.17019 mentions LIBERO-PLUS in background as a recent suite and cites the LIBERO-Plus paper, but its experiments and numeric tables are for Mini-BEHAVIOR-Gran, not LIBERO-Plus.",high,"Term-only/citation row for LIBERO-Plus. The paper reports Mini-BEHAVIOR-Gran task success/attention statistics, not row-benchmark results.",arxiv_result_audit_2026-05-22_double:libero_plus_batch_10:A+B
LPLUS-092,LIBERO Plus,OA-WAM: Object-Addressable World Action Model for Robust Robot Manipulation,2026,arXiv `2605.06481`; DOI `10.48550/arxiv.2605.06481`,2605.06481,10.48550/arxiv.2605.06481,DataCite LIBERO-Plus DOI search; OpenAlex exact LIBERO-Plus term search; arXiv exact LIBERO-Plus term search,DataCite query=LIBERO-Plus returned this arXiv DOI record; term presence needs later full-text/result audit unless another source supplied a citation edge.,term-only,"links: https://arxiv.org/abs/2605.06481; https://doi.org/10.48550/arxiv.2605.06481; https://openalex.org/W7160726904; https://arxiv.org/pdf/2605.06481; https://openalex.org/W7160621105 || source_ids: arXiv=2605.06481; DOI=10.48550/arxiv.2605.06481; OpenAlex=W7160621105/W7160726904; DataCite=10.48550/arxiv.2605.06481 || provenance: DataCite /dois?query=LIBERO-Plus returned DOI 10.48550/arxiv.2605.06481 and URL https://arxiv.org/abs/2605.06481. | OpenAlex exact-term query returned id=https://openalex.org/W7160726904, DOI=, landing=https://arxiv.org/abs/2605.06481. | OpenAlex exact-term query returned id=https://openalex.org/W7160621105, DOI=10.48550/arxiv.2605.06481, landing=https://doi.org/10.48550/arxiv.2605.06481. | arXiv API arXiv API exact LIBERO-Plus query returned arXiv:2605.06481.",yes,2605.06481,https://arxiv.org/abs/2605.06481,"The arXiv abs page https://arxiv.org/abs/2605.06481 lists arXiv:2605.06481 with the exact OA-WAM title, submitted 7 May 2026, and PDF/HTML links.",high,yes,reports-results,"LIBERO-Plus robustness benchmark, zero-shot, train on standard LIBERO only; seven perturbation axes plus Geo Avg and overall Avg.",not reported,"Table 2 reports OA-WAM (Ours): Camera 80.5, Robot 89.6, Layout 82.8, Geo Avg 84.3, Light 96.5, Background 95.9, Language 85.3, Noise 75.6, Avg 83.9. Table 3 ablation reports full OA-WAM: LIBERO 97.8, LP camera 80.5, LP robot 89.6, LP avg 83.9, SimplerEnv 79.3, swap binding 0.87.","The arXiv PDF https://arxiv.org/pdf/2605.06481, Table 2, is captioned 'Comparison on the LIBERO-Plus robustness benchmark' and reports success rates over Camera/Robot/Layout/Light/Background/Language/Sensor noise; Appendix H states the official perturbation generator and no perturbation-factor training.",high,"Same-work arXiv identity is clear. PDF text contains some embedded null characters, but the LIBERO-Plus table and protocol text are readable.",arxiv_result_audit_2026-05-22_double:libero_plus_batch_10:A+B
LPLUS-093,LIBERO Plus,Observing and Controlling Features in Vision-Language-Action Models,2026,arXiv `2603.05487`,2603.05487,,OpenAlex exact LIBERO-Plus term search,"OpenAlex exact-term search for ""LIBERO-Plus"" returned this work; term-only unless a citation graph or manual source also confirmed use/citation.",term-only,"links: https://openalex.org/W7134093724; http://arxiv.org/abs/2603.05487; https://arxiv.org/pdf/2603.05487; https://arxiv.org/abs/2603.05487 || source_ids: arXiv=2603.05487; OpenAlex=W7134093724 || provenance: OpenAlex exact-term query returned id=https://openalex.org/W7134093724, DOI=, landing=http://arxiv.org/abs/2603.05487.",yes,2603.05487,https://arxiv.org/abs/2603.05487,arXiv HTML/PDF at https://arxiv.org/html/2603.05487 and https://arxiv.org/pdf/2603.05487 show arXiv:2603.05487 with the exact Observing and Controlling Features title.,high,no,citation-only,n/a,n/a,None,"The arXiv PDF https://arxiv.org/pdf/2603.05487 reports closed-loop Libero simulator experiments on ten spatial-suite tasks and cites LIBERO-Plus in the references, but it does not report numeric LIBERO-Plus results.",high,"The paper reports ordinary Libero/Libero-Spatial success and constraint-satisfaction results, which are not countable for the LIBERO Plus row benchmark.",arxiv_result_audit_2026-05-22_double:libero_plus_batch_10:A+B
LPLUS-094,LIBERO Plus,OFlow: Injecting Object-Aware Temporal Flow Matching for Robust Robotic Manipulation,2026,arXiv `2604.17876`; DOI `10.48550/arxiv.2604.17876`,2604.17876,10.48550/arxiv.2604.17876,DataCite LIBERO-Plus DOI search; OpenAlex exact LIBERO-Plus term search; arXiv exact LIBERO-Plus term search,DataCite query=LIBERO-Plus returned this arXiv DOI record; term presence needs later full-text/result audit unless another source supplied a citation edge.,term-only,"links: https://arxiv.org/abs/2604.17876; https://doi.org/10.48550/arxiv.2604.17876; https://openalex.org/W7155247192; https://arxiv.org/pdf/2604.17876; https://openalex.org/W7155061191 || source_ids: arXiv=2604.17876; DOI=10.48550/arxiv.2604.17876; OpenAlex=W7155061191/W7155247192; DataCite=10.48550/arxiv.2604.17876 || provenance: DataCite /dois?query=LIBERO-Plus returned DOI 10.48550/arxiv.2604.17876 and URL https://arxiv.org/abs/2604.17876. | OpenAlex exact-term query returned id=https://openalex.org/W7155247192, DOI=, landing=https://arxiv.org/abs/2604.17876. | OpenAlex exact-term query returned id=https://openalex.org/W7155061191, DOI=10.48550/arxiv.2604.17876, landing=https://doi.org/10.48550/arxiv.2604.17876. | arXiv API arXiv API exact LIBERO-Plus query returned arXiv:2604.17876.",yes,2604.17876,https://arxiv.org/abs/2604.17876,"The arXiv abs page https://arxiv.org/abs/2604.17876 lists arXiv:2604.17876 with the exact OFlow title, submitted 20 Apr 2026, and PDF/HTML links.",high,yes,reports-results,Unified evaluation on LIBERO and LIBERO-Plus benchmarks; appendix also describes the official LIBERO-Plus 10 percent testing protocol for ablations.,not reported,"Table 1 reports OFlow LIBERO-Plus success rates: Spatial 77.2, Object 82.2, Goal 68.4, Long 62.0, Overall 72.3. Table 8 reports detailed perturbation averages for Ours: Camera 51.0, Robot 58.5, Language 82.5, Light 88.3, Background 88.8, Noise 76.3, Layout 70.8, Total 72.3.","The arXiv PDF https://arxiv.org/pdf/2604.17876, Table 1, is captioned 'Unified evaluation on LIBERO and LIBERO-Plus benchmarks'; Table 8 is captioned 'Detailed performance across different perturbations on the LIBERO-Plus benchmark'.",high,Same-work arXiv identity is clear. The input already contained a completed audit; I rechecked the arXiv PDF text for Table 1 and Table 8.,arxiv_result_audit_2026-05-22_double:libero_plus_batch_10:A+B
LPLUS-095,LIBERO Plus,OmniVLA-RL: A Vision-Language-Action Model with Spatial Understanding and Online RL,2026,arXiv `2604.17706`; DOI `10.48550/arxiv.2604.17706`,2604.17706,10.48550/arxiv.2604.17706,DataCite LIBERO-Plus DOI search; OpenAlex exact LIBERO-Plus term search; arXiv exact LIBERO-Plus term search,DataCite query=LIBERO-Plus returned this arXiv DOI record; term presence needs later full-text/result audit unless another source supplied a citation edge.,term-only,"links: https://arxiv.org/abs/2604.17706; https://doi.org/10.48550/arxiv.2604.17706; https://openalex.org/W7155246232; https://arxiv.org/pdf/2604.17706; https://openalex.org/W7155031436 || source_ids: arXiv=2604.17706; DOI=10.48550/arxiv.2604.17706; OpenAlex=W7155031436/W7155246232; DataCite=10.48550/arxiv.2604.17706 || provenance: DataCite /dois?query=LIBERO-Plus returned DOI 10.48550/arxiv.2604.17706 and URL https://arxiv.org/abs/2604.17706. | OpenAlex exact-term query returned id=https://openalex.org/W7155246232, DOI=, landing=https://arxiv.org/abs/2604.17706. | OpenAlex exact-term query returned id=https://openalex.org/W7155031436, DOI=10.48550/arxiv.2604.17706, landing=https://doi.org/10.48550/arxiv.2604.17706. | arXiv API arXiv API exact LIBERO-Plus query returned arXiv:2604.17706.",yes,2604.17706,https://arxiv.org/abs/2604.17706,"The arXiv abs page https://arxiv.org/abs/2604.17706 lists arXiv:2604.17706 with the exact OmniVLA-RL title, submitted 20 Apr 2026 and revised 24 Apr 2026, with PDF/HTML links.",high,yes,reports-results,LIBERO-Plus multi-task benchmark; Figure 4 training success-rate curves and Table 2 ablation on LIBERO-Plus.,not reported,"Figure 4 states Flow-GSPO surpasses 70% success within the first 50 training steps and maintains above 80% after 100 steps, outperforming GRPO by about 14.6%. Table 2 reports OmniVLA-RL LIBERO-Plus success rates: SFT only 41.2%, +PPO 78.7%, +GRPO 65.7%, +Flow-GSPO (Ours) 80.3%, w/o Spatial Expert 32.9%.","The arXiv PDF https://arxiv.org/pdf/2604.17706, Section 5.2.2 and Figure 4, discuss LIBERO-Plus success-rate evolution; Section 5.3 and Table 2 are captioned 'Ablation study of OmniVLA-RL components on LIBERO-Plus'.",high,"Same-work arXiv identity is clear. The paper does not spell out a standard perturbation-axis protocol in the result table, but the LIBERO-Plus numeric result reporting is explicit.",arxiv_result_audit_2026-05-22_double:libero_plus_batch_10:A+B
LPLUS-096,LIBERO Plus,PRTS: A Primitive Reasoning and Tasking System via Contrastive Representations,2026,arXiv `2604.27472`; DOI `10.48550/arxiv.2604.27472`,2604.27472,10.48550/arxiv.2604.27472,DataCite LIBERO-Plus DOI search; OpenAlex exact LIBERO-Plus term search; arXiv exact LIBERO-Plus term search,DataCite query=LIBERO-Plus returned this arXiv DOI record; term presence needs later full-text/result audit unless another source supplied a citation edge.,term-only,"links: https://arxiv.org/abs/2604.27472; https://doi.org/10.48550/arxiv.2604.27472; https://openalex.org/W7159624093; https://openalex.org/W7159890922; https://arxiv.org/pdf/2604.27472 || source_ids: arXiv=2604.27472; DOI=10.48550/arxiv.2604.27472; OpenAlex=W7159624093/W7159890922; DataCite=10.48550/arxiv.2604.27472 || provenance: DataCite /dois?query=LIBERO-Plus returned DOI 10.48550/arxiv.2604.27472 and URL https://arxiv.org/abs/2604.27472. | OpenAlex exact-term query returned id=https://openalex.org/W7159624093, DOI=10.48550/arxiv.2604.27472, landing=https://doi.org/10.48550/arxiv.2604.27472. | OpenAlex exact-term query returned id=https://openalex.org/W7159890922, DOI=, landing=https://arxiv.org/abs/2604.27472. | arXiv API arXiv API exact LIBERO-Plus query returned arXiv:2604.27472.",yes,2604.27472,https://arxiv.org/abs/2604.27472,"The arXiv abs page https://arxiv.org/abs/2604.27472 lists arXiv:2604.27472 with the exact PRTS title, submitted 30 Apr 2026, and PDF/HTML links.",high,yes,reports-results,LIBERO-Plus zero-shot robustness evaluation of the LIBERO-finetuned checkpoint across seven perturbation axes under the standard benchmark protocol.,not reported,"Table 3 reports PRTS (Ours, bs=32, 30K steps) LIBERO-Plus success rates: Camera 59.5, Robot 72.4, Language 89.6, Light 96.5, Background 96.7, Noise 81.3, Layout 83.3, Average 81.4. Table 6 ablation reports LIBERO-Plus PRTS w/o CRL vs w/ CRL: Camera 56.7/59.5, Robot 56.1/72.4, Language 87.3/89.6, Light 96.4/96.5, Background 95.8/96.7, Noise 72.3/81.3, Layout 82.9/83.3, Average 76.5/81.4.","The arXiv PDF https://arxiv.org/pdf/2604.27472, Section 6.2.2 and Table 3, state zero-shot evaluation on LIBERO-Plus using the checkpoint post-trained only on standard LIBERO; Table 6 states both variants are evaluated zero-shot on LIBERO-Plus and LIBERO-Pro.",high,Same-work arXiv identity is clear. The paper gives batch/step budget but not demos per task.,arxiv_result_audit_2026-05-22_double:libero_plus_batch_10:A+B
LPLUS-097,LIBERO Plus,Rethinking Muon Beyond Pretraining: Spectral Failures and High-Pass Remedies for VLA and RLVR,2026,arXiv `2605.19282`; DOI `10.48550/arxiv.2605.19282`,2605.19282,10.48550/arxiv.2605.19282,DataCite LIBERO-Plus DOI search; OpenAlex exact LIBERO-Plus term search; arXiv exact LIBERO-Plus term search,DataCite query=LIBERO-Plus returned this arXiv DOI record; term presence needs later full-text/result audit unless another source supplied a citation edge.,term-only,"links: https://arxiv.org/abs/2605.19282; https://doi.org/10.48550/arxiv.2605.19282; https://openalex.org/W7161784592 || source_ids: arXiv=2605.19282; DOI=10.48550/arxiv.2605.19282; OpenAlex=W7161784592; DataCite=10.48550/arxiv.2605.19282 || provenance: DataCite /dois?query=LIBERO-Plus returned DOI 10.48550/arxiv.2605.19282 and URL https://arxiv.org/abs/2605.19282. | OpenAlex exact-term query returned id=https://openalex.org/W7161784592, DOI=10.48550/arxiv.2605.19282, landing=https://doi.org/10.48550/arxiv.2605.19282. | arXiv API arXiv API exact LIBERO-Plus query returned arXiv:2605.19282.",yes,2605.19282,https://arxiv.org/abs/2605.19282,arXiv HTML/PDF at https://arxiv.org/html/2605.19282 and https://arxiv.org/pdf/2605.19282 show arXiv:2605.19282 with the exact Rethinking Muon Beyond Pretraining title.,high,yes,reports-results,VLANeXt trained on LIBERO and additionally evaluated on the perturbed LIBERO-Plus split; Table 1 reports average and perturbation success rates.,not reported,"Table 1 reports VLANeXt optimizer results on LIBERO-Plus. AdamW: LIBERO-Plus 64.57, Background 68.97, Camera 70.38, Language 54.50, Layout 61.80, Light 76.35, Noise 66.37, Robot 47.04. Muon: LIBERO-Plus 72.34, Background 82.72, Camera 68.00, Language 77.53, Layout 76.21, Light 86.17, Noise 69.98, Robot 57.36. Pion (Ours): LIBERO-Plus 75.93, Background 84.53, Camera 70.88, Language 86.93, Layout 76.71, Light 90.67, Noise 76.09, Robot 63.18.","The arXiv PDF https://arxiv.org/pdf/2605.19282, Table 1, is captioned 'AdamW, Muon and Pion for VLANeXt on LIBERO and LIBERO-Plus' and says columns 4-10 are test success rate on LIBERO-Plus under different perturbations; Appendix H Table A1 lists LIBERO and LIBERO-Plus as the VLANeXt test datasets.",high,Same-work arXiv identity is clear. Demos per task are not stated for LIBERO-Plus; Appendix H lists training hyperparameters but not demo count.,arxiv_result_audit_2026-05-22_double:libero_plus_batch_10:A+B
LPLUS-098,LIBERO Plus,RLDX-1 Technical Report,2026,arXiv `2605.03269`,2605.03269,,OpenAlex exact LIBERO-Plus term search,"OpenAlex exact-term search for ""LIBERO-Plus"" returned this work; term-only unless a citation graph or manual source also confirmed use/citation.",term-only,"links: https://openalex.org/W7160670960; https://arxiv.org/abs/2605.03269; https://arxiv.org/pdf/2605.03269 || source_ids: arXiv=2605.03269; OpenAlex=W7160670960 || provenance: OpenAlex exact-term query returned id=https://openalex.org/W7160670960, DOI=, landing=https://arxiv.org/abs/2605.03269.",yes,2605.03269,https://arxiv.org/abs/2605.03269,"The arXiv abs page https://arxiv.org/abs/2605.03269 lists arXiv:2605.03269 with the exact RLDX-1 Technical Report title, submitted 5 May 2026 and revised 6 May 2026, with PDF/HTML links.",high,yes,reports-results,"Simulation benchmark evaluation on LIBERO-Plus; appendix states all 10,300 perturbation tasks are evaluated using the same checkpoints as LIBERO.",not reported,"Table 1 reports LIBERO-Plus success rates: pi0-FAST 64.2, pi0 54.6, pi0.5 86.5, GR00T N1.6 72.6, RLDX-1 (Ours) 86.7. Table 11 full RLDX-1 breakdown: Camera 75.0, Robot 91.8, Language 92.2, Light 97.1, Background 95.5, Noise 80.3, Layout 80.7, Total 86.7.","The arXiv PDF https://arxiv.org/pdf/2605.03269, Table 1, is captioned 'Results on simulation benchmarks' and includes a LIBERO-Plus column; Section 6.1 says RLDX-1 achieves 86.7% on LIBERO-Plus; Appendix G.1 states LIBERO-Plus evaluates robustness over object layout, camera, robot initial state, language, light, background, and sensor noise and uses all 10,300 perturbation tasks.",high,"Same-work arXiv identity is clear. The report gives benchmark-level training/evaluation settings, but no demos-per-task count for LIBERO-Plus.",arxiv_result_audit_2026-05-22_double:libero_plus_batch_10:A+B
