ID,Benchmark,Candidate work,Year,ArXiv / DOI,Parsed arXiv,Parsed DOI,Found via,Match reason,Initial status,Link / notes,Paper available on arXiv,Audited arXiv ID,ArXiv URL,ArXiv evidence,ArXiv confidence,Benchmark numbers reported,Benchmark usage,Evaluation protocol,Demos per task,Reported benchmark numbers,Reported numbers evidence,Reported numbers confidence,Audit notes,Audit batch
VLAB-059,VLABench,Large multimodal models evaluation: a survey,2025,DOI `10.1007/s11432-025-4676-4`,,10.1007/s11432-025-4676-4,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://doi.org/10.1007/s11432-025-4676-4>; <https://www.semanticscholar.org/paper/03a38a8e2dc74592b9e5d175d45445b2f1cfaf02> Source IDs: S2 URL `https://www.semanticscholar.org/paper/03a38a8e2dc74592b9e5d175d45445b2f1cfaf02`; DBLP `journals/chinaf/ZhangWWGZFDJXSZZWJSCZFC25`; S2 CorpusId `283102393` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: VLABench [353] focuses on general-purpose, language-conditioned manipulation tasks, emphasizing real-world knowledge, multi-step reasoning, and joint action-language comprehension, promoting the development of general embodied intelligence.",,,,,,,,,,,,,,
VLAB-060,VLABench,GraSP-VLA: Graph-based Symbolic Action Representation for Long-Horizon Planning with VLA Policies,2025,arXiv `2511.04357`; DOI `10.48550/arXiv.2511.04357`,2511.04357,10.48550/arXiv.2511.04357,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2511.04357>; <https://doi.org/10.48550/arXiv.2511.04357>; <https://www.semanticscholar.org/paper/7ecad1dfd7891804345872736387862abd53422d> Source IDs: S2 URL `https://www.semanticscholar.org/paper/7ecad1dfd7891804345872736387862abd53422d`; DBLP `journals/corr/abs-2511-04357`; S2 CorpusId `282812343` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: However, the main concern lies in their ability to maintain high performance in long-horizon tasks [20].",,,,,,,,,,,,,,
VLAB-061,VLABench,ComboBench: Can LLMs Manipulate Physical Devices to Play Virtual Reality Games?,2025,arXiv `2510.24706`; DOI `10.48550/arXiv.2510.24706`,2510.24706,10.48550/arXiv.2510.24706,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2510.24706>; <https://doi.org/10.48550/arXiv.2510.24706>; <https://www.semanticscholar.org/paper/d71e44e1ad7fd68a52cac0afb6bc671814c86901> Source IDs: S2 URL `https://www.semanticscholar.org/paper/d71e44e1ad7fd68a52cac0afb6bc671814c86901`; DBLP `journals/corr/abs-2510-24706`; S2 CorpusId `282401401` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: EmbodiedBench (Yang et al., 2025) unifies high-and low-level tasks with fine-grained error taxonomies, while VLABench (Zhang et al., 2024a) targets long-horizon, language-conditioned manipulation for VLA policies; the Embodied Agent Interface (EAI) (Li et al.,",,,,,,,,,,,,,,
VLAB-062,VLABench,A Survey on Efficient Vision-Language-Action Models,2025,arXiv `2510.24795`; DOI `10.48550/arXiv.2510.24795`,2510.24795,10.48550/arXiv.2510.24795,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2510.24795>; <https://doi.org/10.48550/arXiv.2510.24795>; <https://www.semanticscholar.org/paper/a7a55c6470e4fb4d4a6cc899f22ae871d6477fe0> Source IDs: S2 URL `https://www.semanticscholar.org/paper/a7a55c6470e4fb4d4a6cc899f22ae871d6477fe0`; DBLP `journals/corr/abs-2510-24795`; S2 CorpusId `282574643` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: More recently, VLABench [49] has emerged as a benchmark specifically tailored for evaluating the visual grounding and action reasoning capabilities of VLAs in embodied scenarios.",,,,,,,,,,,,,,
VLAB-063,VLABench,Software Engineering Agents for Embodied Controller Generation : A Study in Minigrid Environments,2025,arXiv `2510.21902`; DOI `10.48550/arXiv.2510.21902`,2510.21902,10.48550/arXiv.2510.21902,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2510.21902>; <https://doi.org/10.48550/arXiv.2510.21902>; <https://www.semanticscholar.org/paper/25f27ea6f523ca8d85a71dcec2e93aca424cf8c1> Source IDs: S2 URL `https://www.semanticscholar.org/paper/25f27ea6f523ca8d85a71dcec2e93aca424cf8c1`; DBLP `journals/corr/abs-2510-21902`; S2 CorpusId `282389376` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: Embodied AI benchmarks like ALFRED [27] and VLABench [38] focus on this paradigm, typically involving household environments where LLMs/VLMs generate actions based on visual or textual observations within episodes.",,,,,,,,,,,,,,
VLAB-064,VLABench,Robobench: A Comprehensive Evaluation Benchmark for Multimodal Large Language Models as Embodied Brain,2025,arXiv `2510.17801`; DOI `10.48550/arXiv.2510.17801`,2510.17801,10.48550/arXiv.2510.17801,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,<https://arxiv.org/abs/2510.17801>; <https://doi.org/10.48550/arXiv.2510.17801>; <https://www.semanticscholar.org/paper/d7726078436e4f0d0eb41e2f74cb7dcedaf7dbca> Source IDs: S2 URL `https://www.semanticscholar.org/paper/d7726078436e4f0d0eb41e2f74cb7dcedaf7dbca`; DBLP `journals/corr/abs-2510-17801`; S2 CorpusId `282210593` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record,,,,,,,,,,,,,,
VLAB-065,VLABench,NEBULA: Do We Evaluate Vision-Language-Action Agents Correctly?,2025,arXiv `2510.16263`; DOI `10.48550/arXiv.2510.16263`,2510.16263,10.48550/arXiv.2510.16263,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2510.16263>; <https://doi.org/10.48550/arXiv.2510.16263>; <https://www.semanticscholar.org/paper/e132299c142efae5c0b2b89cb9bcdfcece99f81c> Source IDs: S2 URL `https://www.semanticscholar.org/paper/e132299c142efae5c0b2b89cb9bcdfcece99f81c`; DBLP `journals/corr/abs-2510-16263`; S2 CorpusId `282209747` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: …al., 2020), FurnitureBench (Heo et al., 2023), Franka Kitchen (Gupta et al., 2019), LIBERO (Liu et al., 2023), CALVIN (Mees et al., 2022), VLABench (Zhang et al., 2024), and MIKASA-Robo (Cherepanov et al., 2025), highlight multi-skill acquisition, temporal re",,,,,,,,,,,,,,
VLAB-066,VLABench,RoboHiMan: A Hierarchical Evaluation Paradigm for Compositional Generalization in Long-Horizon Manipulation,2025,arXiv `2510.13149`; DOI `10.48550/arXiv.2510.13149`,2510.13149,10.48550/arXiv.2510.13149,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,<https://arxiv.org/abs/2510.13149>; <https://doi.org/10.48550/arXiv.2510.13149>; <https://www.semanticscholar.org/paper/3ee987751aeb8c02a7d4e1ea578d46e1f071374d> Source IDs: S2 URL `https://www.semanticscholar.org/paper/3ee987751aeb8c02a7d4e1ea578d46e1f071374d`; DBLP `journals/corr/abs-2510-13149`; S2 CorpusId `282102541` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record,,,,,,,,,,,,,,
VLAB-067,VLABench,LIBERO-Plus: In-depth Robustness Analysis of Vision-Language-Action Models,2025,arXiv `2510.13626`; DOI `10.48550/arXiv.2510.13626`,2510.13626,10.48550/arXiv.2510.13626,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2510.13626>; <https://doi.org/10.48550/arXiv.2510.13626>; <https://www.semanticscholar.org/paper/dfa5ba43d6df553bb3a8cf3fc1cf2d1210cc10c3> Source IDs: S2 URL `https://www.semanticscholar.org/paper/dfa5ba43d6df553bb3a8cf3fc1cf2d1210cc10c3`; DBLP `journals/corr/abs-2510-13626`; S2 CorpusId `282102298` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: This approach tends to obscure the models’ inability to handle subtle variations that are intrinsic to any realistic task setting (Wang et al., 2025; Müller, 2019; Zhang et al., 2024)—even if those tasks remain within the realm of simulation.",,,,,,,,,,,,,,
VLAB-068,VLABench,Vlaser: Vision-Language-Action Model with Synergistic Embodied Reasoning,2025,arXiv `2510.11027`; DOI `10.48550/arXiv.2510.11027`,2510.11027,10.48550/arXiv.2510.11027,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2510.11027>; <https://doi.org/10.48550/arXiv.2510.11027>; <https://www.semanticscholar.org/paper/ac3967e50c764f0f1dd791f511ce5afdb9ac8ade> Source IDs: S2 URL `https://www.semanticscholar.org/paper/ac3967e50c764f0f1dd791f511ce5afdb9ac8ade`; DBLP `journals/corr/abs-2510-11027`; S2 CorpusId `282058662` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: The evaluated benchmarks consist of: ERQA (Team et al., 2025b), Ego-Plan2 (Qiu et al., 2024), Where2place (Yuan et al., 2024), Pointarena (Cheng et al., 2025), Paco-Lavis (Ramanathan et al., 2023), Pixmo-Points (Deitke et al., 2025), VSI-Bench (Yang et al., 20",,,,,,,,,,,,,,
VLAB-069,VLABench,A Survey on Agentic Multimodal Large Language Models,2025,arXiv `2510.10991`; DOI `10.48550/arXiv.2510.10991`,2510.10991,10.48550/arXiv.2510.10991,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2510.10991>; <https://doi.org/10.48550/arXiv.2510.10991>; <https://www.semanticscholar.org/paper/74b80bc9ceccb7cdd63ca07af16bbb7d8ea116a7> Source IDs: S2 URL `https://www.semanticscholar.org/paper/74b80bc9ceccb7cdd63ca07af16bbb7d8ea116a7`; DBLP `journals/corr/abs-2510-10991`; S2 CorpusId `282057472` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: In embodied AI and robotics, core physical interaction capabilities are evaluated across key domains, with navigation assessed on benchmarks such as LH-VLN [159] and HA-VLN [377], and manipulation evaluated using VLABench [158].",,,,,,,,,,,,,,
VLAB-070,VLABench,Dejavu: Towards Experience Feedback Learning for Embodied Intelligence,2025,arXiv `2510.10181`,2510.10181,,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2510.10181>; <https://www.semanticscholar.org/paper/46cb65f10ff7410b4d1195ac22bda6a76f29784b> Source IDs: S2 URL `https://www.semanticscholar.org/paper/46cb65f10ff7410b4d1195ac22bda6a76f29784b`; S2 CorpusId `282058469` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: Benchmarks for compositional and continual embodied learning further emphasize evaluating robustness and knowledge accumulation [12, 25, 42, 46].",,,,,,,,,,,,,,
VLAB-071,VLABench,X-VLA: Soft-Prompted Transformer as Scalable Cross-Embodiment Vision-Language-Action Model,2025,arXiv `2510.10274`; DOI `10.48550/arXiv.2510.10274`,2510.10274,10.48550/arXiv.2510.10274,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,<https://arxiv.org/abs/2510.10274>; <https://doi.org/10.48550/arXiv.2510.10274>; <https://www.semanticscholar.org/paper/9855c60d2ecdcf7edc4622ecd004f0db147fc22b> Source IDs: S2 URL `https://www.semanticscholar.org/paper/9855c60d2ecdcf7edc4622ecd004f0db147fc22b`; DBLP `journals/corr/abs-2510-10274`; S2 CorpusId `282057092` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record,,,,,,,,,,,,,,
VLAB-072,VLABench,"Vision Language Models Cannot Plan, but Can They Formalize?",2025,arXiv `2509.21576`; DOI `10.48550/arXiv.2509.21576`,2509.21576,10.48550/arXiv.2509.21576,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,<https://arxiv.org/abs/2509.21576>; <https://doi.org/10.48550/arXiv.2509.21576>; <https://www.semanticscholar.org/paper/1814ed5ad8bba72a383b42d2b7a3fea441bfd035> Source IDs: S2 URL `https://www.semanticscholar.org/paper/1814ed5ad8bba72a383b42d2b7a3fea441bfd035`; DBLP `journals/corr/abs-2509-21576`; S2 CorpusId `281659321` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record,,,,,,,,,,,,,,
VLAB-073,VLABench,Think Before You Leap: A Robot Task Planning Method By LLM,2025,DOI `10.1109/ACAIT67930.2025.11522632`,,10.1109/ACAIT67930.2025.11522632,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://doi.org/10.1109/ACAIT67930.2025.11522632>; <https://www.semanticscholar.org/paper/9698ac3852147535f45121d12fd68cff482cb0c2> Source IDs: S2 URL `https://www.semanticscholar.org/paper/9698ac3852147535f45121d12fd68cff482cb0c2`; S2 CorpusId `288470255` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: One is derived from the common method in the existing literature [19], and the other refers to the reasoning of Zhang (2024) [20] on the potential condition of the test LLM. 1) Scenario description: For the scenario description of the planning domain of this e",,,,,,,,,,,,,,
VLAB-074,VLABench,ANNIE: Be Careful of Your Robots,2025,arXiv `2509.03383`; DOI `10.48550/arXiv.2509.03383`,2509.03383,10.48550/arXiv.2509.03383,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2509.03383>; <https://doi.org/10.48550/arXiv.2509.03383>; <https://www.semanticscholar.org/paper/32e33d8dcc27b2b3e4c61b413bb4290c12ddbfa4> Source IDs: S2 URL `https://www.semanticscholar.org/paper/32e33d8dcc27b2b3e4c61b413bb4290c12ddbfa4`; DBLP `journals/corr/abs-2509-03383`; S2 CorpusId `281092286` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: Similarly, some studies also employ the progress score [92] and trajectory prediction error [64].",,,,,,,,,,,,,,
VLAB-075,VLABench,Galaxea Open-World Dataset and G0 Dual-System VLA Model,2025,arXiv `2509.00576`; DOI `10.48550/arXiv.2509.00576`,2509.00576,10.48550/arXiv.2509.00576,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2509.00576>; <https://doi.org/10.48550/arXiv.2509.00576>; <https://www.semanticscholar.org/paper/f6da39ef0dfc0df48c64ee96943a37d07cea1990> Source IDs: S2 URL `https://www.semanticscholar.org/paper/f6da39ef0dfc0df48c64ee96943a37d07cea1990`; DBLP `journals/corr/abs-2509-00576`; S2 CorpusId `281080264` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: However, the true efficacy of this paradigm remains an open question with conflicting findings [12, 25, 26, 27].",,,,,,,,,,,,,,
VLAB-076,VLABench,4D Visual Pre-Training for Robot Learning,2025,arXiv `2508.17230`; DOI `10.1109/ICCV51701.2025.00791`,2508.17230,10.1109/ICCV51701.2025.00791,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,<https://arxiv.org/abs/2508.17230>; <https://doi.org/10.1109/ICCV51701.2025.00791>; <https://www.semanticscholar.org/paper/d193022d24f4ff723f00a14e970bb3769453fcf8> Source IDs: S2 URL `https://www.semanticscholar.org/paper/d193022d24f4ff723f00a14e970bb3769453fcf8`; DBLP `journals/corr/abs-2508-17230`; S2 CorpusId `280711390` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: Evaluating the performance of the VLA model solely based on task success rates is not the only criterion [59].,,,,,,,,,,,,,,
VLAB-077,VLABench,Large VLM-based Vision-Language-Action Models for Robotic Manipulation: A Survey,2025,arXiv `2508.13073`; DOI `10.48550/arXiv.2508.13073`,2508.13073,10.48550/arXiv.2508.13073,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2508.13073>; <https://doi.org/10.48550/arXiv.2508.13073>; <https://www.semanticscholar.org/paper/dce821cddbf6a3eb435de04d9353681925aaaecf> Source IDs: S2 URL `https://www.semanticscholar.org/paper/dce821cddbf6a3eb435de04d9353681925aaaecf`; DBLP `journals/corr/abs-2508-13073`; S2 CorpusId `280677209` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: Beyond traditional simulation benchmarks, THE COLOSSEUM [221] and VLABench [222] extend simulation benchmarks by assessing robustness under distribution shifts and supporting universal language-conditioned manipulation, respectively.",,,,,,,,,,,,,,
VLAB-078,VLABench,OmniD: Generalizable Robot Manipulation Policy via Image-Based BEV Representation,2025,arXiv `2508.11898`; DOI `10.48550/arXiv.2508.11898`,2508.11898,10.48550/arXiv.2508.11898,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2508.11898>; <https://doi.org/10.48550/arXiv.2508.11898>; <https://www.semanticscholar.org/paper/538b378a9aa7c90d782ebe7506890d26c916d622> Source IDs: S2 URL `https://www.semanticscholar.org/paper/538b378a9aa7c90d782ebe7506890d26c916d622`; DBLP `journals/corr/abs-2508-11898`; S2 CorpusId `280677395` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: For simulation data, we collected 3,000 expert episodes across six tasks: Select Fruit , Add Condi-ment , Select Chemistry Tube , Get Coffee , Set Study Table , and Texas Holdem , within the customized VLABench [48] simulation environment.",,,,,,,,,,,,,,
VLAB-079,VLABench,Reinforcement Learning for Large Model: A Survey,2025,arXiv `2508.08189`,2508.08189,,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,<https://arxiv.org/abs/2508.08189>; <https://www.semanticscholar.org/paper/9da0abd97c84df0d10eab4d60a3a61bb74b83028> Source IDs: S2 URL `https://www.semanticscholar.org/paper/9da0abd97c84df0d10eab4d60a3a61bb74b83028`; S2 CorpusId `280566413` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record,,,,,,,,,,,,,,
VLAB-080,VLABench,Static and Plugged: Make Embodied Evaluation Simple,2025,arXiv `2508.06553`; DOI `10.48550/arXiv.2508.06553`,2508.06553,10.48550/arXiv.2508.06553,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,<https://arxiv.org/abs/2508.06553>; <https://doi.org/10.48550/arXiv.2508.06553>; <https://www.semanticscholar.org/paper/431c7e80fbd42842444ea75e92d08250c1107a7b> Source IDs: S2 URL `https://www.semanticscholar.org/paper/431c7e80fbd42842444ea75e92d08250c1107a7b`; DBLP `journals/corr/abs-2508-06553`; S2 CorpusId `280565942` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record,,,,,,,,,,,,,,
VLAB-081,VLABench,EmbodieDreamer: Advancing Real2Sim2Real Transfer for Policy Training via Embodied World Modeling,2025,arXiv `2507.05198`; DOI `10.48550/arXiv.2507.05198`,2507.05198,10.48550/arXiv.2507.05198,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2507.05198>; <https://doi.org/10.48550/arXiv.2507.05198>; <https://www.semanticscholar.org/paper/7e89bb838e2a662b18672a15f7c2245638198a7d> Source IDs: S2 URL `https://www.semanticscholar.org/paper/7e89bb838e2a662b18672a15f7c2245638198a7d`; DBLP `journals/corr/abs-2507-05198`; S2 CorpusId `280150700` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: Meanwhile, platforms like RLBench [2] and VLABench [6] emphasize task diversity and parallel data collection, enabling efficient exploration of complex manipulation scenarios.",,,,,,,,,,,,,,
VLAB-082,VLABench,RoboEnvision: A Long-Horizon Video Generation Model for Multi-Task Robot Manipulation,2025,arXiv `2506.22007`; DOI `10.1109/IROS60139.2025.11246352`,2506.22007,10.1109/IROS60139.2025.11246352,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,<https://arxiv.org/abs/2506.22007>; <https://doi.org/10.1109/IROS60139.2025.11246352>; <https://www.semanticscholar.org/paper/cabff4f39247975ac2623bc5b6dbd8a5a0da81eb> Source IDs: S2 URL `https://www.semanticscholar.org/paper/cabff4f39247975ac2623bc5b6dbd8a5a0da81eb`; DBLP `conf/iros/YangBESACMLKV25`; S2 CorpusId `280012227` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record,,,,,,,,,,,,,,
VLAB-083,VLABench,VLA-OS: Structuring and Dissecting Planning Representations and Paradigms in Vision-Language-Action Models,2025,arXiv `2506.17561`; DOI `10.48550/arXiv.2506.17561`,2506.17561,10.48550/arXiv.2506.17561,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2506.17561>; <https://doi.org/10.48550/arXiv.2506.17561>; <https://www.semanticscholar.org/paper/5a6047eb606a07ae564fe30f9af70ebc05f6cea1> Source IDs: S2 URL `https://www.semanticscholar.org/paper/5a6047eb606a07ae564fe30f9af70ebc05f6cea1`; DBLP `journals/corr/abs-2506-17561`; S2 CorpusId `279999896` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: The problem is that their VLMs and low-level skills usually cannot be trained with further datasets, which frequently places them at a disadvantage compared to other VLA paradigms capable of training on given datasets [97, 92].",,,,,,,,,,,,,,
VLAB-084,VLABench,PhyBlock: A Progressive Benchmark for Physical Understanding and Planning via 3D Block Assembly,2025,arXiv `2506.08708`; DOI `10.48550/arXiv.2506.08708`,2506.08708,10.48550/arXiv.2506.08708,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2506.08708>; <https://doi.org/10.48550/arXiv.2506.08708>; <https://www.semanticscholar.org/paper/8d9dc4f89541ddced1cadc2331a601a12681a004> Source IDs: S2 URL `https://www.semanticscholar.org/paper/8d9dc4f89541ddced1cadc2331a601a12681a004`; DBLP `journals/corr/abs-2506-08708`; S2 CorpusId `279261078` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: Recent efforts like Reflective Planning [23] and VLABench [59] advance multi-stage reasoning but neglect physical constraints (e.g., gravity, structural dependencies) critical for assembly.",,,,,,,,,,,,,,
VLAB-085,VLABench,RoboCerebra: A Large-scale Benchmark for Long-horizon Robotic Manipulation Evaluation,2025,arXiv `2506.06677`; DOI `10.48550/arXiv.2506.06677`,2506.06677,10.48550/arXiv.2506.06677,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2506.06677>; <https://doi.org/10.48550/arXiv.2506.06677>; <https://www.semanticscholar.org/paper/d2208698c391e7a17ca590433655cc1f70a2e530> Source IDs: S2 URL `https://www.semanticscholar.org/paper/d2208698c391e7a17ca590433655cc1f70a2e530`; DBLP `journals/corr/abs-2506-06677`; S2 CorpusId `279250267` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: However, they remain limited in temporal scale and structural complexity, typically involving only 2 to 5 sub-tasks and fewer than 500 action steps [8, 6].",,,,,,,,,,,,,,
VLAB-086,VLABench,LoHoVLA: A Unified Vision-Language-Action Model for Long-Horizon Embodied Tasks,2025,arXiv `2506.00411`; DOI `10.48550/arXiv.2506.00411`,2506.00411,10.48550/arXiv.2506.00411,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,<https://arxiv.org/abs/2506.00411>; <https://doi.org/10.48550/arXiv.2506.00411>; <https://www.semanticscholar.org/paper/4d0a48445c810c630fb8a6c582979b45768ffbc1> Source IDs: S2 URL `https://www.semanticscholar.org/paper/4d0a48445c810c630fb8a6c582979b45768ffbc1`; DBLP `journals/corr/abs-2506-00411`; S2 CorpusId `279074780` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record,,,,,,,,,,,,,,
VLAB-087,VLABench,Robot-R1: Reinforcement Learning for Enhanced Embodied Reasoning in Robotics,2025,arXiv `2506.00070`; DOI `10.48550/arXiv.2506.00070`,2506.00070,10.48550/arXiv.2506.00070,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2506.00070>; <https://doi.org/10.48550/arXiv.2506.00070>; <https://www.semanticscholar.org/paper/6236e62938f31432227341695ab06c271f283194> Source IDs: S2 URL `https://www.semanticscholar.org/paper/6236e62938f31432227341695ab06c271f283194`; DBLP `journals/corr/abs-2506-00070`; S2 CorpusId `279076067` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: We further evaluate whether the model trained with R OBOT -R1 generalizes to other robot agent environments beyond RLBench, using the VLABench [67] evaluation pipeline under the CoT setup.",,,,,,,,,,,,,,
VLAB-088,VLABench,Large Language Models for Planning: A Comprehensive and Systematic Survey,2025,arXiv `2505.19683`; DOI `10.48550/arXiv.2505.19683`,2505.19683,10.48550/arXiv.2505.19683,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2505.19683>; <https://doi.org/10.48550/arXiv.2505.19683>; <https://www.semanticscholar.org/paper/ac9fbe3af000a2f09099cf282afdac0aeb68e859> Source IDs: S2 URL `https://www.semanticscholar.org/paper/ac9fbe3af000a2f09099cf282afdac0aeb68e859`; DBLP `journals/corr/abs-2505-19683`; S2 CorpusId `278905523` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: Notable datasets supporting research in this area include VLMbench [337], VLABench [324], VIMA-Bench [107], EmbodiedBench [294], and RoCoBench [169].",,,,,,,,,,,,,,
VLAB-089,VLABench,MineAnyBuild: Benchmarking Spatial Planning for Open-world AI Agents,2025,arXiv `2505.20148`; DOI `10.48550/arXiv.2505.20148`,2505.20148,10.48550/arXiv.2505.20148,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2505.20148>; <https://doi.org/10.48550/arXiv.2505.20148>; <https://www.semanticscholar.org/paper/197f69ecbf5eb0113e6cf817a77bed805985e043> Source IDs: S2 URL `https://www.semanticscholar.org/paper/197f69ecbf5eb0113e6cf817a77bed805985e043`; DBLP `journals/corr/abs-2505-20148`; S2 CorpusId `278911904` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: The blueprint matrix is: 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52…… Repetition & Confusion (LLava-Onevision-0.",,,,,,,,,,,,,,
