suite,task_id,task_name,task_description,episode_idx,instance_id,total_episode_idx,policy_name,checkpoint_ref,initial_states_path,success,num_env_steps,error_type,elapsed_s,package_policy_slug
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,150,libero_goal/push_the_plate_to_the_front_of_the_stove/0150,2650,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,130,,19.943,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,151,libero_goal/push_the_plate_to_the_front_of_the_stove/0151,2651,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,125,,19.162,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,152,libero_goal/push_the_plate_to_the_front_of_the_stove/0152,2652,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,121,,20.443,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,153,libero_goal/push_the_plate_to_the_front_of_the_stove/0153,2653,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,131,,19.561,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,154,libero_goal/push_the_plate_to_the_front_of_the_stove/0154,2654,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,115,,17.952,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,155,libero_goal/push_the_plate_to_the_front_of_the_stove/0155,2655,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,116,,18.239,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,156,libero_goal/push_the_plate_to_the_front_of_the_stove/0156,2656,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,123,,18.694,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,157,libero_goal/push_the_plate_to_the_front_of_the_stove/0157,2657,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,122,,18.931,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,158,libero_goal/push_the_plate_to_the_front_of_the_stove/0158,2658,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,136,,19.915,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,159,libero_goal/push_the_plate_to_the_front_of_the_stove/0159,2659,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,120,,19.161,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,160,libero_goal/push_the_plate_to_the_front_of_the_stove/0160,2660,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,120,,18.627,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,161,libero_goal/push_the_plate_to_the_front_of_the_stove/0161,2661,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,117,,21.377,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,162,libero_goal/push_the_plate_to_the_front_of_the_stove/0162,2662,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,127,,19.236,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,163,libero_goal/push_the_plate_to_the_front_of_the_stove/0163,2663,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,116,,18.291,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,164,libero_goal/push_the_plate_to_the_front_of_the_stove/0164,2664,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,142,,20.605,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,165,libero_goal/push_the_plate_to_the_front_of_the_stove/0165,2665,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,115,,18.344,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,166,libero_goal/push_the_plate_to_the_front_of_the_stove/0166,2666,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,127,,19.180,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,167,libero_goal/push_the_plate_to_the_front_of_the_stove/0167,2667,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,112,,18.306,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,168,libero_goal/push_the_plate_to_the_front_of_the_stove/0168,2668,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,129,,19.429,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,169,libero_goal/push_the_plate_to_the_front_of_the_stove/0169,2669,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,121,,19.472,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,170,libero_goal/push_the_plate_to_the_front_of_the_stove/0170,2670,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,126,,19.260,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,171,libero_goal/push_the_plate_to_the_front_of_the_stove/0171,2671,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,123,,19.186,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,172,libero_goal/push_the_plate_to_the_front_of_the_stove/0172,2672,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,119,,20.098,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,173,libero_goal/push_the_plate_to_the_front_of_the_stove/0173,2673,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,110,,17.984,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,174,libero_goal/push_the_plate_to_the_front_of_the_stove/0174,2674,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,132,,20.451,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,175,libero_goal/push_the_plate_to_the_front_of_the_stove/0175,2675,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,132,,19.992,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,176,libero_goal/push_the_plate_to_the_front_of_the_stove/0176,2676,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,124,,19.578,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,177,libero_goal/push_the_plate_to_the_front_of_the_stove/0177,2677,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,131,,20.211,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,178,libero_goal/push_the_plate_to_the_front_of_the_stove/0178,2678,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,121,,19.078,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,179,libero_goal/push_the_plate_to_the_front_of_the_stove/0179,2679,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,140,,21.325,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,180,libero_goal/push_the_plate_to_the_front_of_the_stove/0180,2680,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,118,,18.378,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,181,libero_goal/push_the_plate_to_the_front_of_the_stove/0181,2681,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,125,,19.426,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,182,libero_goal/push_the_plate_to_the_front_of_the_stove/0182,2682,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,114,,18.022,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,183,libero_goal/push_the_plate_to_the_front_of_the_stove/0183,2683,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,113,,18.745,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,184,libero_goal/push_the_plate_to_the_front_of_the_stove/0184,2684,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,115,,18.146,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,185,libero_goal/push_the_plate_to_the_front_of_the_stove/0185,2685,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,129,,19.527,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,186,libero_goal/push_the_plate_to_the_front_of_the_stove/0186,2686,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,146,,20.760,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,187,libero_goal/push_the_plate_to_the_front_of_the_stove/0187,2687,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,129,,19.362,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,188,libero_goal/push_the_plate_to_the_front_of_the_stove/0188,2688,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,124,,19.290,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,189,libero_goal/push_the_plate_to_the_front_of_the_stove/0189,2689,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,123,,19.632,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,190,libero_goal/push_the_plate_to_the_front_of_the_stove/0190,2690,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,119,,19.385,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,191,libero_goal/push_the_plate_to_the_front_of_the_stove/0191,2691,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,113,,18.425,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,192,libero_goal/push_the_plate_to_the_front_of_the_stove/0192,2692,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,188,,23.525,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,193,libero_goal/push_the_plate_to_the_front_of_the_stove/0193,2693,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,132,,19.621,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,194,libero_goal/push_the_plate_to_the_front_of_the_stove/0194,2694,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,120,,18.261,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,195,libero_goal/push_the_plate_to_the_front_of_the_stove/0195,2695,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,135,,19.725,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,196,libero_goal/push_the_plate_to_the_front_of_the_stove/0196,2696,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,122,,18.486,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,197,libero_goal/push_the_plate_to_the_front_of_the_stove/0197,2697,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,120,,18.464,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,198,libero_goal/push_the_plate_to_the_front_of_the_stove/0198,2698,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,128,,18.863,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,199,libero_goal/push_the_plate_to_the_front_of_the_stove/0199,2699,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,133,,19.580,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,200,libero_goal/push_the_plate_to_the_front_of_the_stove/0200,2700,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,129,,18.964,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,201,libero_goal/push_the_plate_to_the_front_of_the_stove/0201,2701,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,118,,18.188,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,202,libero_goal/push_the_plate_to_the_front_of_the_stove/0202,2702,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,112,,17.929,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,203,libero_goal/push_the_plate_to_the_front_of_the_stove/0203,2703,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,111,,20.068,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,204,libero_goal/push_the_plate_to_the_front_of_the_stove/0204,2704,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,126,,18.945,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,205,libero_goal/push_the_plate_to_the_front_of_the_stove/0205,2705,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,113,,17.928,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,206,libero_goal/push_the_plate_to_the_front_of_the_stove/0206,2706,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,124,,18.711,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,207,libero_goal/push_the_plate_to_the_front_of_the_stove/0207,2707,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,126,,18.861,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,208,libero_goal/push_the_plate_to_the_front_of_the_stove/0208,2708,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,128,,19.191,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,209,libero_goal/push_the_plate_to_the_front_of_the_stove/0209,2709,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,128,,18.747,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,210,libero_goal/push_the_plate_to_the_front_of_the_stove/0210,2710,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,126,,19.035,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,211,libero_goal/push_the_plate_to_the_front_of_the_stove/0211,2711,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,115,,18.373,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,212,libero_goal/push_the_plate_to_the_front_of_the_stove/0212,2712,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,121,,18.810,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,213,libero_goal/push_the_plate_to_the_front_of_the_stove/0213,2713,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,132,,19.368,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,214,libero_goal/push_the_plate_to_the_front_of_the_stove/0214,2714,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,124,,18.653,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,215,libero_goal/push_the_plate_to_the_front_of_the_stove/0215,2715,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,130,,18.948,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,216,libero_goal/push_the_plate_to_the_front_of_the_stove/0216,2716,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,129,,18.783,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,217,libero_goal/push_the_plate_to_the_front_of_the_stove/0217,2717,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,120,,17.941,pi05_n_action_steps_10
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,218,libero_goal/push_the_plate_to_the_front_of_the_stove/0218,2718,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,107,,17.149,pi05_n_action_steps_10
