policy,fresh_seed,manifest_id,global_index,tasks_completed,chain_success
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,932,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,933,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,934,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,935,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,936,2,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,937,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,938,0,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,939,1,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,940,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,941,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,942,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,943,1,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,944,1,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,945,0,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,946,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,947,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,948,4,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,949,2,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,950,4,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,951,0,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,952,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,953,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,954,4,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,955,3,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,956,1,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,957,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,958,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,959,0,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,960,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,961,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,962,1,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,963,3,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,964,1,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,965,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,966,3,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,967,1,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,968,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,969,0,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,970,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,971,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,972,2,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,973,0,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,974,3,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,975,4,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,976,1,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,977,3,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,978,0,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,979,2,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,980,1,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,981,3,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,982,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,983,4,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,984,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,985,2,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,986,1,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,987,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,988,4,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,989,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,990,0,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,991,3,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,992,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,993,2,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,994,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,995,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,996,5,1
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,997,3,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,998,2,0
GR-1,2026052601,abc_d_fresh_sequence_1000seq_seed2026052601,999,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,0,4,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,1,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,2,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,3,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,4,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,5,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,6,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,7,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,8,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,9,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,10,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,11,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,12,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,13,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,14,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,15,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,16,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,17,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,18,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,19,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,20,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,21,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,22,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,23,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,24,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,25,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,26,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,27,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,28,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,29,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,30,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,31,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,32,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,33,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,34,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,35,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,36,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,37,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,38,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,39,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,40,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,41,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,42,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,43,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,44,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,45,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,46,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,47,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,48,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,49,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,50,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,51,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,52,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,53,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,54,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,55,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,56,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,57,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,58,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,59,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,60,4,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,61,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,62,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,63,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,64,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,65,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,66,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,67,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,68,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,69,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,70,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,71,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,72,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,73,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,74,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,75,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,76,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,77,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,78,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,79,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,80,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,81,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,82,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,83,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,84,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,85,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,86,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,87,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,88,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,89,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,90,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,91,4,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,92,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,93,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,94,4,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,95,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,96,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,97,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,98,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,99,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,100,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,101,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,102,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,103,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,104,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,105,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,106,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,107,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,108,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,109,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,110,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,111,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,112,4,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,113,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,114,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,115,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,116,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,117,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,118,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,119,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,120,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,121,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,122,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,123,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,124,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,125,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,126,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,127,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,128,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,129,4,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,130,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,131,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,132,4,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,133,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,134,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,135,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,136,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,137,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,138,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,139,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,140,4,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,141,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,142,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,143,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,144,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,145,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,146,4,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,147,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,148,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,149,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,150,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,151,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,152,4,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,153,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,154,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,155,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,156,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,157,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,158,4,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,159,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,160,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,161,4,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,162,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,163,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,164,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,165,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,166,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,167,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,168,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,169,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,170,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,171,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,172,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,173,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,174,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,175,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,176,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,177,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,178,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,179,4,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,180,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,181,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,182,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,183,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,184,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,185,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,186,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,187,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,188,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,189,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,190,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,191,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,192,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,193,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,194,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,195,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,196,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,197,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,198,4,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,199,4,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,200,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,201,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,202,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,203,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,204,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,205,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,206,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,207,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,208,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,209,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,210,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,211,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,212,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,213,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,214,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,215,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,216,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,217,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,218,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,219,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,220,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,221,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,222,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,223,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,224,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,225,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,226,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,227,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,228,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,229,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,230,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,231,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,232,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,233,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,234,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,235,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,236,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,237,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,238,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,239,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,240,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,241,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,242,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,243,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,244,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,245,4,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,246,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,247,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,248,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,249,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,250,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,251,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,252,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,253,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,254,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,255,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,256,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,257,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,258,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,259,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,260,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,261,1,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,262,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,263,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,264,2,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,265,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,266,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,267,5,1
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,268,0,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,269,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,270,3,0
GR-1,2026052602,abc_d_fresh_sequence_1000seq_seed2026052602,271,5,1
