benchmark,track,paper_name,source_csv,source_line,current_column,previous_sota_column,current_score,previous_sota_score,reported_delta,score_unit,previous_sota_scaled_count,current_scaled_count,previous_sota_count,current_count,previous_sota_rounding_residual,current_rounding_residual,count_rounding_method,count_delta,T,S,R,alpha,z_critical,necessary_count_delta,sufficient_count_delta,necessary_score_delta,sufficient_score_delta,category,notes
LIBERO,goal,CLaD: Planning with Grounded Foresight via Cross-Modal Latent Dynamics,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,164,libero_goal,libero_goal_prev_sota,94.3,97.6,-3.3,percent,488,471.5,488,472,0,-0.5,python_round_nearest_even_matches_significance_cutoffs,-16,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,CLAP: Contrastive Latent Action Pretraining for Learning Vision-Language-Action Models from Human Videos,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,165,libero_goal,libero_goal_prev_sota,93,95,-2,percent,475,465,475,465,0,0,python_round_nearest_even_matches_significance_cutoffs,-10,10,50,1,0.05,1.644853627,3,11,0.6,2.2,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Conservative Offline Robot Policy Learning via Posterior-Transition Reweighting,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,166,libero_goal,libero_goal_prev_sota,97.6,98.6,-1,percent,493,488,493,488,0,0,python_round_nearest_even_matches_significance_cutoffs,-5,10,50,1,0.05,1.644853627,3,5,0.6,1,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,ConsisVLA-4D: Advancing Spatiotemporal Consistency in Efficient 3D-Perception and 4D-Reasoning for Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,167,libero_goal,libero_goal_prev_sota,98,98,0,percent,490,490,490,490,0,0,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,CORAL: Scalable Multi-Task Robot Learning via LoRA Experts,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,168,libero_goal,libero_goal_prev_sota,99,98.6,0.4,percent,493,495,493,495,0,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,CorridorVLA: Explicit Spatial Constraints for Generative Action Heads via Sparse Anchors,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,169,libero_goal,libero_goal_prev_sota,90.8,95,-4.2,percent,475,454,475,454,0,-5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,-21,10,50,1,0.05,1.644853627,3,11,0.6,2.2,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Cosmos Policy: Fine-Tuning Video Models for Visuomotor Control and Planning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,170,libero_goal,libero_goal_prev_sota,98.2,98,0.2,percent,490,491,490,491,0,0,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,CycleVLA: Proactive Self-Correcting Vision-Language-Action Models via Subtask Backtracking and Minimum Bayes Risk Decoding,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,172,libero_goal,libero_goal_prev_sota,91.7,93,-1.3,percent,465,458.5,465,458,0,0.5,python_round_nearest_even_matches_significance_cutoffs,-7,10,50,1,0.05,1.644853627,3,13,0.6,2.6,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,DepthCache: Depth-Guided Training-Free Visual Token Merging for Vision-Language-Action Model Inference,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,173,libero_goal,libero_goal_prev_sota,98.3,99,-0.7,percent,495,491.5,495,492,0,-0.5,python_round_nearest_even_matches_significance_cutoffs,-3,10,50,1,0.05,1.644853627,3,5,0.6,1,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Device-Conditioned Neural Architecture Search for Efficient Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,174,libero_goal,libero_goal_prev_sota,97.2,97.9,-0.7,percent,489.5,486,490,486,-0.5,0,python_round_nearest_even_matches_significance_cutoffs,-4,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,DFM-VLA: Iterative Action Refinement for Robot Manipulation via Discrete Flow Matching,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,175,libero_goal,libero_goal_prev_sota,94.4,91.6,2.8,percent,458,472,458,472,-5.684341886e-14,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,14,10,50,1,0.05,1.644853627,3,14,0.6,2.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,DiT4DiT: Jointly Modeling Video Dynamics and Actions for Generalizable Robot Control,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,176,libero_goal,libero_goal_prev_sota,98.6,98,0.6,percent,490,493,490,493,0,0,python_round_nearest_even_matches_significance_cutoffs,3,10,50,1,0.05,1.644853627,3,7,0.6,1.4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,DualCoT-VLA: Visual-Linguistic Chain of Thought via Parallel Reasoning for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,177,libero_goal,libero_goal_prev_sota,97.8,99.8,-2,percent,499,489,499,489,0,0,python_round_nearest_even_matches_significance_cutoffs,-10,10,50,1,0.05,1.644853627,unknown,unknown,unknown,unknown,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,DyQ-VLA: Temporal-Dynamic-Aware Quantization for Embodied Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,178,libero_goal,libero_goal_prev_sota,78.5,79.2,-0.7,percent,396,392.5,396,392,0,0.5,python_round_nearest_even_matches_significance_cutoffs,-4,10,50,1,0.05,1.644853627,3,23,0.6,4.6,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,DySL-VLA: Efficient Vision-Language-Action Model Inference via Dynamic-Static Layer-Skipping for Robot Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,179,libero_goal,libero_goal_prev_sota,97,97.9,-0.9,percent,489.5,485,490,485,-0.5,0,python_round_nearest_even_matches_significance_cutoffs,-5,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Efficient Long-Horizon Vision-Language-Action Models via Static-Dynamic Disentanglement,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,180,libero_goal,libero_goal_prev_sota,96.2,96.2,0,percent,481,481,481,481,5.684341886e-14,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,3,9,0.6,1.8,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Fast-dVLA: Accelerating Discrete Diffusion VLA to Real-Time Performance,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,182,libero_goal,libero_goal_prev_sota,97.6,98,-0.4,percent,490,488,490,488,0,0,python_round_nearest_even_matches_significance_cutoffs,-2,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Fast-ThinkAct: Efficient Vision-Language-Action Reasoning via Verbalizable Latent Planning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,183,libero_goal,libero_goal_prev_sota,90.2,87.6,2.6,percent,438,451,438,451,-5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,13,10,50,1,0.05,1.644853627,3,18,0.6,3.6,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Fast-WAM: Do World Action Models Need Test-time Future Imagination?,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,184,libero_goal,libero_goal_prev_sota,97,98,-1,percent,490,485,490,485,0,0,python_round_nearest_even_matches_significance_cutoffs,-5,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,FASTER: Rethinking Real-Time Flow VLAs,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,185,libero_goal,libero_goal_prev_sota,97.6,98,-0.4,percent,490,488,490,488,0,0,python_round_nearest_even_matches_significance_cutoffs,-2,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,FlowHijack: A Dynamics-Aware Backdoor Attack on Flow-Matching Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,186,libero_goal,libero_goal_prev_sota,97.8,95.8,2,percent,479,489,479,489,0,0,python_round_nearest_even_matches_significance_cutoffs,10,10,50,1,0.05,1.644853627,3,10,0.6,2,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,From Noise to Intent: Anchoring Generative VLA Policies with Residual Bridges,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,187,libero_goal,libero_goal_prev_sota,97.4,97.9,-0.5,percent,489.5,487,490,487,-0.5,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,-3,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,From Pixels to Tokens: A Systematic Study of Latent Action Supervision for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,188,libero_goal,libero_goal_prev_sota,95.8,97.9,-2.1,percent,489.5,479,490,479,-0.5,0,python_round_nearest_even_matches_significance_cutoffs,-11,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Generative Control as Optimization: Time Unconditional Flow Matching for Adaptive and Robust Robotic Control,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,189,libero_goal,libero_goal_prev_sota,96.4,98,-1.6,percent,490,482,490,482,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,-8,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,GST-VLA: Structured Gaussian Spatial Tokens for 3D Depth-Aware Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,191,libero_goal,libero_goal_prev_sota,97.1,95.1,2,percent,475.5,485.5,476,486,-0.5,-0.5,python_round_nearest_even_matches_significance_cutoffs,10,10,50,1,0.05,1.644853627,3,11,0.6,2.2,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,HeiSD: Hybrid Speculative Decoding for Embodied Vision-Language-Action Models with Kinematic Awareness,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,192,libero_goal,libero_goal_prev_sota,73,71,2,percent,355,365,355,365,0,0,python_round_nearest_even_matches_significance_cutoffs,10,10,50,1,0.05,1.644853627,3,27,0.6,5.4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,HoloBrain-0 Technical Report,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,194,libero_goal,libero_goal_prev_sota,97.6,98,-0.4,percent,490,488,490,488,0,0,python_round_nearest_even_matches_significance_cutoffs,-2,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,JEPA-VLA: Video Predictive Embedding is Needed for VLA Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,196,libero_goal,libero_goal_prev_sota,95.6,96.2,-0.6,percent,481,478,481,478,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,-3,10,50,1,0.05,1.644853627,3,9,0.6,1.8,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Joint-Aligned Latent Action: Towards Scalable VLA Pretraining in the Wild,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,197,libero_goal,libero_goal_prev_sota,97.4,95.8,1.6,percent,479,487,479,487,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,8,10,50,1,0.05,1.644853627,3,10,0.6,2,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,KERV: Kinematic-Rectified Speculative Decoding for Embodied VLA Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,198,libero_goal,libero_goal_prev_sota,75.6,76.2,-0.6,percent,381,378,381,378,0,-5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,-3,10,50,1,0.05,1.644853627,3,25,0.6,5,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,LaMP: Learning Vision-Language-Action Policies with 3D Scene Flow as Latent Motion Prior,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,199,libero_goal,libero_goal_prev_sota,97.4,98,-0.6,percent,490,487,490,487,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,-3,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,LangForce: Bayesian Decomposition of Vision Language Action Models via Latent Action Queries,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,200,libero_goal,libero_goal_prev_sota,99.4,98,1.4,percent,490,497,490,497,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,7,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,LangGap: Diagnosing and Closing the Language Gap in Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,201,libero_goal,libero_goal_prev_sota,77,97,-20,percent,485,385,485,385,0,0,python_round_nearest_even_matches_significance_cutoffs,-100,10,50,1,0.05,1.644853627,3,8,0.6,1.6,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Language-Grounded Decoupled Action Representation for Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,202,libero_goal,libero_goal_prev_sota,93.6,94.2,-0.6,percent,471,468,471,468,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,-3,10,50,1,0.05,1.644853627,3,12,0.6,2.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,LAR-MoE: Latent-Aligned Routing for Mixture of Experts in Robotic Imitation Learning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,203,libero_goal,libero_goal_prev_sota,96,98,-2,percent,490,480,490,480,0,0,python_round_nearest_even_matches_significance_cutoffs,-10,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Latent Bridge: Feature Delta Prediction for Efficient Dual-System Vision-Language-Action Model Inference,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,204,libero_goal,libero_goal_prev_sota,97.33,97,0.33,percent,485,486.65,485,487,0,-0.35,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,8,0.6,1.6,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Learning Diffusion Policy from Primitive Skills for Robot Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,205,libero_goal,libero_goal_prev_sota,95.6,91.9,3.7,percent,459.5,478,460,478,-0.5,0,python_round_nearest_even_matches_significance_cutoffs,18,10,50,1,0.05,1.644853627,3,14,0.6,2.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Learning Physics from Pretrained Video Models: A Multimodal Continuous and Sequential World Interaction Models for Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,206,libero_goal,libero_goal_prev_sota,93.8,89,4.8,percent,445,469,445,469,0,0,python_round_nearest_even_matches_significance_cutoffs,24,10,50,1,0.05,1.644853627,3,17,0.6,3.4,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Learning to Accelerate Vision-Language-Action Models through Adaptive Visual Token Caching,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,207,libero_goal,libero_goal_prev_sota,76.6,76.4,0.2,percent,382,383,382,383,0,-5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,25,0.6,5,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,LIBERO-Para: A Diagnostic Benchmark and Metrics for Paraphrase Robustness in VLA Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,208,libero_goal,libero_goal_prev_sota,98.8,98.8,0,percent,494,494,494,494,0,0,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,3,5,0.6,1,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Libra-VLA: Achieving Learning Equilibrium via Asynchronous Coarse-to-Fine Dual-System,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,209,libero_goal,libero_goal_prev_sota,98,98,0,percent,490,490,490,490,0,0,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,$M^2$-VLA: Boosting Vision-Language Models for Generalizable Manipulation via Layer Mixture and Meta-Skills,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,210,libero_goal,libero_goal_prev_sota,97.2,91.6,5.6,percent,458,486,458,486,-5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,28,10,50,1,0.05,1.644853627,3,14,0.6,2.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Mask World Model: Predicting What Matters for Robust Robot Policy Learning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,211,libero_goal,libero_goal_prev_sota,98.2,95.8,2.4,percent,479,491,479,491,0,0,python_round_nearest_even_matches_significance_cutoffs,12,10,50,1,0.05,1.644853627,3,10,0.6,2,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,MMaDA-VLA: Large Diffusion Vision-Language-Action Model with Unified Multi-Modal Instruction and Generation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,212,libero_goal,libero_goal_prev_sota,98,98,0,percent,490,490,490,490,0,0,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,MoIRA: Modular instruction routing architecture for multi-task robotics,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,213,libero_goal,libero_goal_prev_sota,93,97,-4,percent,485,465,485,465,0,0,python_round_nearest_even_matches_significance_cutoffs,-20,10,50,1,0.05,1.644853627,3,8,0.6,1.6,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,MVP-LAM: Learning Action-Centric Latent Action via Cross-Viewpoint Reconstruction,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,214,libero_goal,libero_goal_prev_sota,94.8,95.8,-1,percent,479,474,479,474,0,0,python_round_nearest_even_matches_significance_cutoffs,-5,10,50,1,0.05,1.644853627,3,10,0.6,2,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Neural Implicit Action Fields: From Discrete Waypoints to Continuous Functions for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,215,libero_goal,libero_goal_prev_sota,98,95.8,2.2,percent,479,490,479,490,0,0,python_round_nearest_even_matches_significance_cutoffs,11,10,50,1,0.05,1.644853627,3,10,0.6,2,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,OFlow: Injecting Object-Aware Temporal Flow Matching for Robust Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,218,libero_goal,libero_goal_prev_sota,95,95.8,-0.8,percent,479,475,479,475,0,0,python_round_nearest_even_matches_significance_cutoffs,-4,10,50,1,0.05,1.644853627,3,10,0.6,2,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,OmniVLA-RL: A Vision-Language-Action Model with Spatial Understanding and Online RL,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,219,libero_goal,libero_goal_prev_sota,98.5,98,0.5,percent,490,492.5,490,492,0,0.5,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,OxyGen: Unified KV Cache Management for Vision-Language-Action Models under Multi-Task Parallelism,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,220,libero_goal,libero_goal_prev_sota,97.4,98,-0.6,percent,490,487,490,487,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,-3,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,PALM: Progress-Aware Policy Learning via Affordance Reasoning for Long-Horizon Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,221,libero_goal,libero_goal_prev_sota,94.3,87.6,6.7,percent,438,471.5,438,472,-5.684341886e-14,-0.5,python_round_nearest_even_matches_significance_cutoffs,34,10,50,1,0.05,1.644853627,3,18,0.6,3.6,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Phantom Menace: Exploring and Enhancing the Robustness of VLA Models Against Physical Sensor Attacks,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,222,libero_goal,libero_goal_prev_sota,97.9,97.9,0,percent,489.5,489.5,490,490,-0.5,-0.5,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,PokeVLA: Empowering Pocket-Sized Vision-Language-Action Model with Comprehensive World Knowledge Guidance,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,223,libero_goal,libero_goal_prev_sota,98.4,98.8,-0.4,percent,494,492,494,492,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,-2,10,50,1,0.05,1.644853627,3,5,0.6,1,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Pri4R: Learning World Dynamics for Vision-Language-Action Models with Privileged 4D Representation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,224,libero_goal,libero_goal_prev_sota,98.1,96.4,1.7,percent,482,490.5,482,490,5.684341886e-14,0.5,python_round_nearest_even_matches_significance_cutoffs,8,10,50,1,0.05,1.644853627,3,9,0.6,1.8,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Privileged Foresight Distillation: Zero-Cost Future Correction for World Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,225,libero_goal,libero_goal_prev_sota,99.2,98,1.2,percent,490,496,490,496,0,0,python_round_nearest_even_matches_significance_cutoffs,6,10,50,1,0.05,1.644853627,3,7,0.6,1.4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,ProgressVLA: Progress-Guided Diffusion Policy for Vision-Language Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,226,libero_goal,libero_goal_prev_sota,87.2,85.4,1.8,percent,427,436,427,436,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,9,10,50,1,0.05,1.644853627,3,19,0.6,3.8,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,QuantVLA: Scale-Calibrated Post-Training Quantization for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,227,libero_goal,libero_goal_prev_sota,98,97.5,0.5,percent,487.5,490,488,490,-0.5,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,QVLA: Not All Channels Are Equal in Vision-Language-Action Model's Quantization,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,228,libero_goal,libero_goal_prev_sota,96.4,97.9,-1.5,percent,489.5,482,490,482,-0.5,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,-8,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Recurrent-Depth VLA: Implicit Test-Time Compute Scaling of Vision-Language-Action Models via Latent Iterative Reasoning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,229,libero_goal,libero_goal_prev_sota,96,91,5,percent,455,480,455,480,0,0,python_round_nearest_even_matches_significance_cutoffs,25,10,50,1,0.05,1.644853627,3,15,0.6,3,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Reshaping Action Error Distributions for Reliable Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,231,libero_goal,libero_goal_prev_sota,98.2,96.4,1.8,percent,482,491,482,491,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,9,10,50,1,0.05,1.644853627,3,9,0.6,1.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Restoring Linguistic Grounding in VLA Models via Train-Free Attention Recalibration,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,232,libero_goal,libero_goal_prev_sota,98.2,98,0.2,percent,490,491,490,491,0,0,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
