benchmark,track,paper_name,source_csv,source_line,current_column,previous_sota_column,current_score,previous_sota_score,reported_delta,score_unit,previous_sota_scaled_count,current_scaled_count,previous_sota_count,current_count,previous_sota_rounding_residual,current_rounding_residual,count_rounding_method,count_delta,T,S,R,alpha,z_critical,necessary_count_delta,sufficient_count_delta,necessary_score_delta,sufficient_score_delta,category,notes
LIBERO,long10,ReViP: Mitigating False Completion in Vision-Language-Action Models with Vision-Proprioception Rebalance,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,235,libero_long10,libero_long10_prev_sota,92.2,92,0.2,percent,460,461,460,461,0,0,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,14,0.6,2.8,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,long10,ROCKET: Residual-Oriented Multi-Layer Alignment for Spatially-Aware Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,240,libero_long10,libero_long10_prev_sota,97,96.6,0.4,percent,483,485,483,485,0,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,9,0.6,1.8,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,long10,TempoFit: Plug-and-Play Layer-Wise Temporal KV Memory for Long-Horizon Vision-Language-Action Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,258,libero_long10,libero_long10_prev_sota,96.6,96.4,0.2,percent,482,483,482,483,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,9,0.6,1.8,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,long10,VLA-IAP: Training-Free Visual Token Pruning via Interaction Alignment for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,273,libero_long10,libero_long10_prev_sota,95.6,95.4,0.2,percent,477,478,477,478,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,10,0.6,2,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,long10,World2Act: Latent Action Post-Training via Skill-Compositional World Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,281,libero_long10,libero_long10_prev_sota,98,97.6,0.4,percent,488,490,488,490,0,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,long10,Premover: Fast Vision-Language-Action Control by Acting Before Instructions Are Complete,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,311,libero_long10,libero_long10_prev_sota,88.9,88.3,0.6,percent,441.5,444.5,442,444,-0.5,0.5,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,17,0.6,3.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
SimplerEnv,widowx_bridge,Chain of World: World Model Thinking in Latent Motion,leaderboards/stat_significance_sam_export_20260522T233929/sam_simplerenv_widowx_bridge_official_prev_sota.csv,8,simplerenv_widowx_bridge_success_rate,simplerenv_widowx_bridge_prev_sota_success_rate,76,74,2,percent,71.04,72.96,71,73,0.04,-0.04,python_round_nearest_even_matches_significance_cutoffs,2,1,96,1,0.05,1.644853627,3,11,3.125,11.45833333,provably_not_significant,Protocol-level binary success rate over 4 tasks x 24 trials; per-task scores are not used in this public aggregate audit.
SimplerEnv,widowx_bridge,ConLA: Contrastive Latent Action Learning from Human Videos for Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_simplerenv_widowx_bridge_official_prev_sota.csv,9,simplerenv_widowx_bridge_success_rate,simplerenv_widowx_bridge_prev_sota_success_rate,64.6,63.5,1.1,percent,60.96,62.016,61,62,-0.04,0.016,python_round_nearest_even_matches_significance_cutoffs,1,1,96,1,0.05,1.644853627,3,13,3.125,13.54166667,provably_not_significant,Protocol-level binary success rate over 4 tasks x 24 trials; per-task scores are not used in this public aggregate audit.
SimplerEnv,widowx_bridge,CORAL: Scalable Multi-Task Robot Learning via LoRA Experts,leaderboards/stat_significance_sam_export_20260522T233929/sam_simplerenv_widowx_bridge_official_prev_sota.csv,10,simplerenv_widowx_bridge_success_rate,simplerenv_widowx_bridge_prev_sota_success_rate,97.9,95.8,2.1,percent,91.968,93.984,92,94,-0.032,-0.016,python_round_nearest_even_matches_significance_cutoffs,2,1,96,1,0.05,1.644853627,3,4,3.125,4.166666667,provably_not_significant,Protocol-level binary success rate over 4 tasks x 24 trials; per-task scores are not used in this public aggregate audit.
SimplerEnv,widowx_bridge,StarVLA: A Lego-like Codebase for Vision-Language-Action Model Developing,leaderboards/stat_significance_sam_export_20260522T233929/sam_simplerenv_widowx_bridge_official_prev_sota.csv,29,simplerenv_widowx_bridge_success_rate,simplerenv_widowx_bridge_prev_sota_success_rate,70.2,67.8,2.4,percent,65.088,67.392,65,67,0.088,0.392,python_round_nearest_even_matches_significance_cutoffs,2,1,96,1,0.05,1.644853627,3,12,3.125,12.5,provably_not_significant,Protocol-level binary success rate over 4 tasks x 24 trials; per-task scores are not used in this public aggregate audit.
SimplerEnv,widowx_bridge,StarVLA-$\alpha$: Reducing Complexity in Vision-Language-Action Systems,leaderboards/stat_significance_sam_export_20260522T233929/sam_simplerenv_widowx_bridge_official_prev_sota.csv,30,simplerenv_widowx_bridge_success_rate,simplerenv_widowx_bridge_prev_sota_success_rate,64.6,62,2.6,percent,59.52,62.016,60,62,-0.48,0.016,python_round_nearest_even_matches_significance_cutoffs,2,1,96,1,0.05,1.644853627,3,13,3.125,13.54166667,provably_not_significant,Protocol-level binary success rate over 4 tasks x 24 trials; per-task scores are not used in this public aggregate audit.
SimplerEnv,widowx_bridge,VP-VLA: Visual Prompting as an Interface for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_simplerenv_widowx_bridge_official_prev_sota.csv,36,simplerenv_widowx_bridge_success_rate,simplerenv_widowx_bridge_prev_sota_success_rate,58.3,57.1,1.2,percent,54.816,55.968,55,56,-0.184,-0.032,python_round_nearest_even_matches_significance_cutoffs,1,1,96,1,0.05,1.644853627,3,14,3.125,14.58333333,provably_not_significant,Protocol-level binary success rate over 4 tasks x 24 trials; per-task scores are not used in this public aggregate audit.
SimplerEnv,widowx_bridge,World Guidance: World Modeling in Condition Space for Action Generation,leaderboards/stat_significance_sam_export_20260522T233929/sam_simplerenv_widowx_bridge_official_prev_sota.csv,37,simplerenv_widowx_bridge_success_rate,simplerenv_widowx_bridge_prev_sota_success_rate,63.5,62.5,1,percent,60,60.96,60,61,0,-0.04,python_round_nearest_even_matches_significance_cutoffs,1,1,96,1,0.05,1.644853627,3,13,3.125,13.54166667,provably_not_significant,Protocol-level binary success rate over 4 tasks x 24 trials; per-task scores are not used in this public aggregate audit.
SimplerEnv,widowx_bridge,BLURR: A Boosted Low-Resource Inference for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_simplerenv_widowx_bridge_official_prev_sota.csv,41,simplerenv_widowx_bridge_success_rate,simplerenv_widowx_bridge_prev_sota_success_rate,71,70,1,percent,67.2,68.16,67,68,0.2,0.16,python_round_nearest_even_matches_significance_cutoffs,1,1,96,1,0.05,1.644853627,3,12,3.125,12.5,provably_not_significant,Protocol-level binary success rate over 4 tasks x 24 trials; per-task scores are not used in this public aggregate audit.
SimplerEnv,widowx_bridge,Discrete Diffusion VLA: Bringing Discrete Diffusion to Action Decoding in Vision-Language-Action Policies,leaderboards/stat_significance_sam_export_20260522T233929/sam_simplerenv_widowx_bridge_official_prev_sota.csv,48,simplerenv_widowx_bridge_success_rate,simplerenv_widowx_bridge_prev_sota_success_rate,37.5,36.5,1,percent,35.04,36,35,36,0.04,0,python_round_nearest_even_matches_significance_cutoffs,1,1,96,1,0.05,1.644853627,3,16,3.125,16.66666667,provably_not_significant,Protocol-level binary success rate over 4 tasks x 24 trials; per-task scores are not used in this public aggregate audit.
SimplerEnv,widowx_bridge,DualVLA: Building a Generalizable Embodied Agent via Partial Decoupling of Reasoning and Action,leaderboards/stat_significance_sam_export_20260522T233929/sam_simplerenv_widowx_bridge_official_prev_sota.csv,50,simplerenv_widowx_bridge_success_rate,simplerenv_widowx_bridge_prev_sota_success_rate,36.1,34.8,1.3,percent,33.408,34.656,33,35,0.408,-0.344,python_round_nearest_even_matches_significance_cutoffs,2,1,96,1,0.05,1.644853627,3,15,3.125,15.625,provably_not_significant,Protocol-level binary success rate over 4 tasks x 24 trials; per-task scores are not used in this public aggregate audit.
SimplerEnv,widowx_bridge,Embodied-R1: Reinforced Embodied Reasoning for General Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_simplerenv_widowx_bridge_official_prev_sota.csv,51,simplerenv_widowx_bridge_success_rate,simplerenv_widowx_bridge_prev_sota_success_rate,56.2,53.8,2.4,percent,51.648,53.952,52,54,-0.352,-0.048,python_round_nearest_even_matches_significance_cutoffs,2,1,96,1,0.05,1.644853627,3,15,3.125,15.625,provably_not_significant,Protocol-level binary success rate over 4 tasks x 24 trials; per-task scores are not used in this public aggregate audit.
SimplerEnv,widowx_bridge,Hierarchical Vision Language Action Model Using Success and Failure Demonstrations,leaderboards/stat_significance_sam_export_20260522T233929/sam_simplerenv_widowx_bridge_official_prev_sota.csv,62,simplerenv_widowx_bridge_success_rate,simplerenv_widowx_bridge_prev_sota_success_rate,40.6,38.9,1.7,percent,37.344,38.976,37,39,0.344,-0.024,python_round_nearest_even_matches_significance_cutoffs,2,1,96,1,0.05,1.644853627,3,16,3.125,16.66666667,provably_not_significant,Protocol-level binary success rate over 4 tasks x 24 trials; per-task scores are not used in this public aggregate audit.
SimplerEnv,widowx_bridge,Interleave-VLA: Enhancing Robot Manipulation with Interleaved Image-Text Instructions,leaderboards/stat_significance_sam_export_20260522T233929/sam_simplerenv_widowx_bridge_official_prev_sota.csv,66,simplerenv_widowx_bridge_success_rate,simplerenv_widowx_bridge_prev_sota_success_rate,71,69.2,1.8,percent,66.432,68.16,66,68,0.432,0.16,python_round_nearest_even_matches_significance_cutoffs,2,1,96,1,0.05,1.644853627,3,12,3.125,12.5,provably_not_significant,Protocol-level binary success rate over 4 tasks x 24 trials; per-task scores are not used in this public aggregate audit.
SimplerEnv,widowx_bridge,ORV: 4D Occupancy-centric Robot Video Generation,leaderboards/stat_significance_sam_export_20260522T233929/sam_simplerenv_widowx_bridge_official_prev_sota.csv,76,simplerenv_widowx_bridge_success_rate,simplerenv_widowx_bridge_prev_sota_success_rate,38.5,36.2,2.3,percent,34.752,36.96,35,37,-0.248,-0.04,python_round_nearest_even_matches_significance_cutoffs,2,1,96,1,0.05,1.644853627,3,16,3.125,16.66666667,provably_not_significant,Protocol-level binary success rate over 4 tasks x 24 trials; per-task scores are not used in this public aggregate audit.
SimplerEnv,widowx_bridge,Unifying Perception and Action: A Hybrid-Modality Pipeline with Implicit Visual Chain-of-Thought for Robotic Action Generation,leaderboards/stat_significance_sam_export_20260522T233929/sam_simplerenv_widowx_bridge_official_prev_sota.csv,95,simplerenv_widowx_bridge_success_rate,simplerenv_widowx_bridge_prev_sota_success_rate,71.5,69.8,1.7,percent,67.008,68.64,67,69,0.008,-0.36,python_round_nearest_even_matches_significance_cutoffs,2,1,96,1,0.05,1.644853627,3,12,3.125,12.5,provably_not_significant,Protocol-level binary success rate over 4 tasks x 24 trials; per-task scores are not used in this public aggregate audit.
SimplerEnv,widowx_bridge,villa-X: Enhancing Latent Action Modeling in Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_simplerenv_widowx_bridge_official_prev_sota.csv,99,simplerenv_widowx_bridge_success_rate,simplerenv_widowx_bridge_prev_sota_success_rate,62.5,62,0.5,percent,59.52,60,60,60,-0.48,0,python_round_nearest_even_matches_significance_cutoffs,0,1,96,1,0.05,1.644853627,3,13,3.125,13.54166667,provably_not_significant,Protocol-level binary success rate over 4 tasks x 24 trials; per-task scores are not used in this public aggregate audit.
